Version beta : les données sont présentées en l’état et ne sont pas toutes fiables, certaines devant encore être améliorées
code_insee;nom_com;code_dep;code_reg;nbr;type;inel_hd;elig_hd05;elig_hd3;elig_hd8;elig_thd30;elig_thd100;elig_thd1g;date
10147;Fays-la-Chapelle;10;44;63;logloc;0;0;0;63;0;0;0;2019-09-30
48094;Massegros Causses Gorges;48;76;539;logloc;0;0;0;319;220;0;0;2019-09-30
79018;Aubigné;79;75;151;logloc;0;0;0;150;1;0;0;2019-09-30
02539;Nauroy;02;32;320;logloc;0;0;0;320;0;0;0;2019-09-30
71207;Fretterans;71;27;174;logloc;0;0;0;122;52;0;0;2019-09-30
65253;Lamarque-Rustaing;65;76;33;logloc;0;0;0;33;0;0;0;2019-09-30
16283;Ronsenac;16;75;267;logloc;0;0;0;267;0;0;0;2019-09-30
04237;Le Vernet;04;93;113;logloc;0;0;0;43;70;0;0;2019-09-30
38483;Sermérieu;38;84;733;logloc;0;0;0;568;165;0;0;2019-09-30
11130;Espezel;11;76;273;logloc;0;0;0;45;228;0;0;2019-09-30
43079;Couteuges;43;84;22;logloc;0;0;0;22;0;0;0;2019-09-30
38355;Saint-Andéol;38;84;92;logloc;0;0;0;42;50;0;0;2019-09-30
49080;Châteauneuf-sur-Sarthe;49;52;3237;logloc;0;0;0;1821;1416;0;0;2019-09-30
68276;Rimbachzell;68;44;123;logloc;0;0;0;22;0;0;101;2019-09-30
26319;Saint-Michel-sur-Savasse;26;84;445;logloc;0;0;0;273;172;0;0;2019-09-30
62671;Pronville-en-Artois;62;32;151;logloc;0;0;0;1;0;0;150;2019-09-30
07220;Saint-Christol;07;84;162;logloc;0;0;0;102;60;0;0;2019-09-30
53011;Astillé;53;52;402;logloc;0;0;0;132;270;0;0;2019-09-30
31221;Gouaux-de-Larboust;31;76;247;logloc;0;0;0;247;0;0;0;2019-09-30
53144;Marcillé-la-Ville;53;52;312;logloc;0;0;0;183;129;0;0;2019-09-30
54443;Raon-lès-Leau;54;44;55;logloc;0;0;0;12;43;0;0;2019-09-30
38138;Crémieu;38;84;1226;logloc;0;0;0;656;29;0;541;2019-09-30
60576;Saint-Germain-la-Poterie;60;32;210;logloc;0;0;0;210;0;0;0;2019-09-30
51549;Somme-Yèvre;51;44;54;logloc;0;0;0;0;54;0;0;2019-09-30
60631;Thiers-sur-Thève;60;32;519;logloc;0;0;0;509;0;0;10;2019-09-30
62755;Saint-Léonard;62;32;1631;logloc;0;0;0;520;1;0;1110;2019-09-30
57244;Garrebourg;57;44;249;logloc;0;0;0;248;1;0;0;2019-09-30
67198;Hinsbourg;67;44;97;logloc;0;0;0;16;0;0;81;2019-09-30
40025;Bascons;40;75;407;logloc;0;0;0;406;1;0;0;2019-09-30
60410;Mondescourt;60;32;145;logloc;0;0;0;7;0;0;138;2019-09-30
59069;Bermerain;59;32;353;logloc;0;0;0;9;0;0;344;2019-09-30
14281;Formigny La Bataille;14;28;395;logloc;0;0;0;393;2;0;0;2019-09-30
80789;Vermandovillers;80;32;65;logloc;0;0;0;65;0;0;0;2019-09-30
85128;Luçon;85;52;6819;logloc;0;0;0;6039;780;0;0;2019-09-30
63462;Virlet;63;84;117;logloc;0;0;0;110;7;0;0;2019-09-30
72239;Poillé-sur-Vègre;72;52;365;logloc;0;0;0;219;140;0;6;2019-09-30
91226;Étréchy;91;11;3593;logloc;0;0;0;2319;250;0;1024;2019-09-30
62866;Waben;62;32;209;logloc;0;0;0;209;0;0;0;2019-09-30
66015;Banyuls-dels-Aspres;66;76;755;logloc;0;0;0;213;542;0;0;2019-09-30
11202;Leucate;11;76;17256;logloc;0;0;0;13566;3690;0;0;2019-09-30
50190;Fontenay-sur-Mer;50;28;168;logloc;0;0;0;168;0;0;0;2019-09-30
09051;Bénaix;09;76;108;logloc;0;0;0;108;0;0;0;2019-09-30
71074;Chaintré;71;27;310;logloc;0;0;0;310;0;0;0;2019-09-30
51048;Belval-sous-Châtillon;51;44;103;logloc;0;0;0;103;0;0;0;2019-09-30
32368;Sainte-Christie;32;76;263;logloc;0;0;0;217;46;0;0;2019-09-30
88196;Gérardmer;88;44;7523;logloc;0;0;0;6467;1056;0;0;2019-09-30
54592;Vroncourt;54;44;132;logloc;0;0;0;10;0;0;122;2019-09-30
33494;Salaunes;33;75;459;logloc;0;0;0;270;189;0;0;2019-09-30
37087;Courcoué;37;24;155;logloc;0;0;0;152;3;0;0;2019-09-30
80659;Raincheval;80;32;136;logloc;0;0;0;2;134;0;0;2019-09-30
80433;Herly;80;32;22;logloc;0;0;0;20;2;0;0;2019-09-30
60456;La Neuville-Roy;60;32;479;logloc;0;0;0;1;0;0;478;2019-09-30
31333;Mauvezin;31;76;45;logloc;0;0;0;45;0;0;0;2019-09-30
15134;Montsalvy;15;84;710;logloc;0;0;0;289;421;0;0;2019-09-30
09334;Vicdessos;09;76;1124;logloc;0;0;0;903;221;0;0;2019-09-30
56050;La Croix-Helléan;56;53;390;logloc;0;0;0;361;29;0;0;2019-09-30
91363;Marcoussis;91;11;3738;logloc;0;0;0;626;9;0;3103;2019-09-30
76060;Beaubec-la-Rosière;76;28;214;logloc;0;0;0;201;13;0;0;2019-09-30
80024;Arguves;80;32;237;logloc;0;0;0;89;148;0;0;2019-09-30
05074;Lettret;05;93;104;logloc;0;0;0;76;28;0;0;2019-09-30
06041;Cipières;06;93;327;logloc;0;0;0;327;0;0;0;2019-09-30
51430;Pierre-Morains;51;44;52;logloc;0;0;0;52;0;0;0;2019-09-30
03116;Fourilles;03;84;139;logloc;0;0;0;139;0;0;0;2019-09-30
21577;Saint-Usage;21;27;622;logloc;0;0;0;549;73;0;0;2019-09-30
89367;Saints-en-Puisaye;89;27;383;logloc;0;0;0;383;0;0;0;2019-09-30
33093;Capian;33;75;440;logloc;0;0;0;282;120;0;38;2019-09-30
60284;Grandfresnoy;60;32;802;logloc;0;0;0;17;0;0;785;2019-09-30
72123;Dureil;72;52;53;logloc;0;0;0;23;0;0;30;2019-09-30
57213;Filstroff;57;44;465;logloc;1;0;0;464;0;0;0;2019-09-30
29170;Plomelin;29;53;2962;logloc;0;0;0;2419;336;0;207;2019-09-30
30076;Cavillargues;30;76;547;logloc;0;0;0;133;414;0;0;2019-09-30
28337;Saint-Georges-sur-Eure;28;24;1486;logloc;2;0;0;1245;239;0;0;2019-09-30
42034;Cervières;42;84;132;logloc;0;0;0;8;0;0;124;2019-09-30
07279;Saint-Montan;07;84;660;logloc;0;0;0;643;17;0;0;2019-09-30
59208;Escobecques;59;32;166;logloc;0;0;0;3;163;0;0;2019-09-30
82118;Montaïn;82;76;50;logloc;0;0;0;50;0;0;0;2019-09-30
47323;Villeneuve-sur-Lot;47;75;18052;logloc;174;0;0;11340;1466;0;5072;2019-09-30
14036;Banneville-la-Campagne;14;28;80;logloc;0;0;0;80;0;0;0;2019-09-30
76314;Graimbouville;76;28;241;logloc;0;0;0;241;0;0;0;2019-09-30
2A035;Belvédère-Campomoro;2A;94;202;logloc;0;0;0;196;6;0;0;2019-09-30
56148;Nostang;56;53;682;logloc;0;0;0;315;367;0;0;2019-09-30
35351;Le Verger;35;53;653;logloc;0;0;0;653;0;0;0;2019-09-30
26252;Portes-lès-Valence;26;84;7170;logloc;81;0;0;4498;462;0;2129;2019-09-30
03012;Autry-Issards;03;84;125;logloc;0;0;0;72;53;0;0;2019-09-30
76335;Gueutteville;76;28;36;logloc;0;0;0;36;0;0;0;2019-09-30
51046;Beine-Nauroy;51;44;403;logloc;0;0;0;51;352;0;0;2019-09-30
29191;Plougonven;29;53;1506;logloc;0;0;0;1112;394;0;0;2019-09-30
58230;Saint-Aubin-des-Chaumes;58;27;99;logloc;0;0;0;99;0;0;0;2019-09-30
30193;Parignargues;30;76;282;logloc;0;0;0;38;244;0;0;2019-09-30
65079;Bégole;65;76;111;logloc;0;0;0;111;0;0;0;2019-09-30
29276;Sibiril;29;53;835;logloc;0;1;0;635;199;0;0;2019-09-30
85090;Sèvremont;85;52;2332;logloc;0;0;0;1808;524;0;0;2019-09-30
52216;Germaines;52;44;24;logloc;0;0;0;0;24;0;0;2019-09-30
62678;Quesques;62;32;287;logloc;0;0;0;211;76;0;0;2019-09-30
39571;Villers-Robert;39;27;109;logloc;0;0;0;109;0;0;0;2019-09-30
61040;Bellou-en-Houlme;61;28;566;logloc;0;0;0;384;182;0;0;2019-09-30
57152;Contz-les-Bains;57;44;250;logloc;0;0;0;248;2;0;0;2019-09-30
23007;Ars;23;75;200;logloc;0;0;0;187;13;0;0;2019-09-30
57251;Goin;57;44;151;logloc;0;0;0;151;0;0;0;2019-09-30
37073;Chisseaux;37;24;402;logloc;0;0;0;398;4;0;0;2019-09-30
38304;Pierre-Châtel;38;84;762;logloc;0;0;0;759;3;0;0;2019-09-30
59437;Noyelles-lès-Seclin;59;32;449;logloc;0;0;0;150;0;0;299;2019-09-30
47076;Cuq;47;75;121;logloc;0;0;0;121;0;0;0;2019-09-30
33127;Civrac-sur-Dordogne;33;75;108;logloc;0;0;0;108;0;0;0;2019-09-30
27114;Breuilpont;27;28;633;logloc;0;0;0;390;243;0;0;2019-09-30
01224;Loyettes;01;84;1442;logloc;0;0;0;737;705;0;0;2019-09-30
47273;Saint-Robert;47;75;82;logloc;0;0;0;82;0;0;0;2019-09-30
24444;Saint-Louis-en-l'Isle;24;75;170;logloc;0;0;0;81;89;0;0;2019-09-30
19017;Bassignac-le-Bas;19;75;97;logloc;0;0;0;95;2;0;0;2019-09-30
10257;Morembert;10;44;22;logloc;0;0;0;22;0;0;0;2019-09-30
16100;Chirac;16;75;737;logloc;0;0;0;734;3;0;0;2019-09-30
65215;Hagedet;65;76;31;logloc;0;0;0;31;0;0;0;2019-09-30
44035;La Chapelle-sur-Erdre;44;52;10183;logloc;0;0;0;4569;679;0;4935;2019-09-30
63079;Champagnat-le-Jeune;63;84;61;logloc;0;0;0;61;0;0;0;2019-09-30
07044;Brossainc;07;84;130;logloc;0;0;0;130;0;0;0;2019-09-30
80681;Rouvrel;80;32;146;logloc;0;0;0;18;128;0;0;2019-09-30
02688;Saint-Pierre-lès-Franqueville;02;32;31;logloc;0;0;0;31;0;0;0;2019-09-30
54400;Nomeny;54;44;553;logloc;0;0;0;312;241;0;0;2019-09-30
67508;Vllerdingen;67;44;216;logloc;0;0;0;57;0;0;159;2019-09-30
81293;Tauriac;81;76;161;logloc;0;0;0;112;49;0;0;2019-09-30
57539;Pévange;57;44;27;logloc;0;0;0;1;0;0;26;2019-09-30
78464;Orcemont;78;11;398;logloc;0;0;0;49;0;0;349;2019-09-30
45205;Mézières-en-Gâtinais;45;24;138;logloc;0;0;0;90;48;0;0;2019-09-30
09264;Saint-Jean-de-Verges;09;76;715;logloc;2;0;0;471;240;0;2;2019-09-30
76222;Duclair;76;28;2886;logloc;61;0;0;2145;680;0;0;2019-09-30
14270;Firfol;14;28;192;logloc;0;0;0;192;0;0;0;2019-09-30
42234;Saint-Héand;42;84;2401;logloc;0;0;0;1424;977;0;0;2019-09-30
77243;Lagny-sur-Marne;77;11;13842;logloc;0;0;0;2669;366;6076;4731;2019-09-30
2B168;Monticello;2B;94;1353;logloc;0;0;0;1344;9;0;0;2019-09-30
52159;Cuves;52;44;25;logloc;0;0;0;0;25;0;0;2019-09-30
31119;Castelnau-Picampeau;31;76;116;logloc;0;0;0;116;0;0;0;2019-09-30
02466;Marizy-Sainte-Geneviève;02;32;72;logloc;0;0;0;72;0;0;0;2019-09-30
35186;Mont-Dol;35;53;625;logloc;0;0;0;531;94;0;0;2019-09-30
11072;La Cassaigne;11;76;118;logloc;0;0;0;43;75;0;0;2019-09-30
65255;Lançon;65;76;39;logloc;0;0;0;39;0;0;0;2019-09-30
56230;Saint-Nicolas-du-Tertre;56;53;339;logloc;0;0;0;339;0;0;0;2019-09-30
38254;Monteynard;38;84;309;logloc;0;0;0;309;0;0;0;2019-09-30
88283;Malaincourt;88;44;47;logloc;0;0;0;0;47;0;0;2019-09-30
77297;Mondreville;77;11;181;logloc;0;0;0;30;151;0;0;2019-09-30
90064;Lepuix-Neuf;90;27;169;logloc;0;0;0;169;0;0;0;2019-09-30
65091;Bettes;65;76;31;logloc;0;0;0;31;0;0;0;2019-09-30
21717;Voulaines-les-Templiers;21;27;192;logloc;0;0;0;56;136;0;0;2019-09-30
67288;Memmelshoffen;67;44;177;logloc;0;0;0;35;0;0;142;2019-09-30
53105;Gesnes;53;52;92;logloc;0;0;0;92;0;0;0;2019-09-30
32152;Haget;32;76;259;logloc;0;0;0;257;0;0;2;2019-09-30
94016;Cachan;94;11;16813;logloc;1;0;0;1422;1339;2048;12003;2019-09-30
70008;Ainvelle;70;27;88;logloc;0;0;0;4;84;0;0;2019-09-30
38204;Lalley;38;84;206;logloc;0;0;0;56;150;0;0;2019-09-30
87154;Saint-Junien;87;75;6573;logloc;0;0;0;4366;2207;0;0;2019-09-30
60188;Cuise-la-Motte;60;32;1027;logloc;0;0;0;3;4;0;1020;2019-09-30
02381;Hirson;02;32;5572;logloc;0;0;0;813;578;0;4181;2019-09-30
55039;Beaumont-en-Verdunois;55;44;1;logloc;0;0;0;1;0;0;0;2019-09-30
34046;Cambon-et-Salvergues;34;76;44;logloc;0;0;0;27;17;0;0;2019-09-30
40317;Tosse;40;75;1695;logloc;0;0;0;1553;142;0;0;2019-09-30
31165;Eaunes;31;76;2751;logloc;0;0;0;2560;191;0;0;2019-09-30
85264;Saint-Pierre-du-Chemin;85;52;498;logloc;0;0;0;222;276;0;0;2019-09-30
14085;Bonneville-la-Louvet;14;28;614;logloc;0;0;0;471;143;0;0;2019-09-30
02180;Chéry-lès-Pouilly;02;32;325;logloc;0;0;0;0;0;0;325;2019-09-30
74038;Bogève;74;84;823;logloc;0;0;0;531;292;0;0;2019-09-30
54286;Labry;54;44;718;logloc;0;0;0;717;1;0;0;2019-09-30
02547;La Neuville-Housset;02;32;36;logloc;0;0;0;36;0;0;0;2019-09-30
23096;Guéret;23;75;10479;logloc;40;0;0;3520;2256;0;4663;2019-09-30
31197;Franquevielle;31;76;205;logloc;0;0;0;127;78;0;0;2019-09-30
67280;Maisonsgoutte;67;44;419;logloc;0;0;0;419;0;0;0;2019-09-30
11107;Courtauly;11;76;61;logloc;0;0;0;61;0;0;0;2019-09-30
55361;Moulainville;55;44;53;logloc;0;0;0;53;0;0;0;2019-09-30
88407;Ruppes;88;44;79;logloc;0;0;0;79;0;0;0;2019-09-30
38472;Sarcenas;38;84;121;logloc;0;0;0;118;3;0;0;2019-09-30
71334;Oudry;71;27;63;logloc;0;0;0;63;0;0;0;2019-09-30
46204;Montfaucon;46;76;334;logloc;0;0;0;318;16;0;0;2019-09-30
10357;Saint-Parres-aux-Tertres;10;44;1865;logloc;0;0;0;1865;0;0;0;2019-09-30
39561;Villards-d'Héria;39;27;238;logloc;0;0;0;238;0;0;0;2019-09-30
10414;Villeloup;10;44;71;logloc;0;0;0;8;63;0;0;2019-09-30
37106;La Ferrière;37;24;152;logloc;0;0;0;45;107;0;0;2019-09-30
57352;Jussy;57;44;229;logloc;0;0;0;47;0;115;67;2019-09-30
52450;Saint-Loup-sur-Aujon;52;44;105;logloc;0;0;0;105;0;0;0;2019-09-30
08311;Mouzon;08;44;1264;logloc;0;0;0;829;435;0;0;2019-09-30
27154;Chavigny-Bailleul;27;28;266;logloc;0;0;0;184;82;0;0;2019-09-30
18024;Beddes;18;24;82;logloc;0;0;0;81;1;0;0;2019-09-30
59354;Loffre;59;32;308;logloc;0;0;0;308;0;0;0;2019-09-30
25538;Séchin;25;27;78;logloc;0;0;0;19;0;0;59;2019-09-30
54215;Frouard;54;44;3577;logloc;0;0;0;385;0;0;3192;2019-09-30
31501;Saint-Marcel-Paulel;31;76;196;logloc;0;0;0;195;1;0;0;2019-09-30
26240;Plan-de-Baix;26;84;56;logloc;0;0;0;56;0;0;0;2019-09-30
26079;Charpey;26;84;624;logloc;0;0;0;557;67;0;0;2019-09-30
67044;Bischholtz;67;44;125;logloc;0;0;0;1;0;0;124;2019-09-30
24151;Doissat;24;75;88;logloc;0;0;0;86;2;0;0;2019-09-30
71448;Saint-Martin-Belle-Roche;71;27;926;logloc;0;0;0;792;134;0;0;2019-09-30
61350;La Roche-Mabile;61;28;100;logloc;0;0;0;31;69;0;0;2019-09-30
80635;Pont-Remy;80;32;685;logloc;0;0;0;406;279;0;0;2019-09-30
54124;Chazelles-sur-Albe;54;44;22;logloc;0;0;0;22;0;0;0;2019-09-30
76611;Saint-Martin-aux-Arbres;76;28;135;logloc;0;0;0;135;0;0;0;2019-09-30
87001;Aixe-sur-Vienne;87;75;3076;logloc;0;0;0;2532;544;0;0;2019-09-30
19275;Ussel;19;75;6252;logloc;0;0;0;4557;551;0;1144;2019-09-30
60223;Estrées-Saint-Denis;60;32;1794;logloc;0;0;0;312;61;0;1421;2019-09-30
21364;Magny-Lambert;21;27;62;logloc;0;0;0;62;0;0;0;2019-09-30
21585;Saulon-la-Chapelle;21;27;484;logloc;0;0;0;483;1;0;0;2019-09-30
78647;Vert;78;11;828;logloc;0;0;0;828;0;0;0;2019-09-30
63347;Saint-Genès-du-Retz;63;84;240;logloc;0;0;0;240;0;0;0;2019-09-30
72372;Vezot;72;52;49;logloc;0;0;0;7;0;0;42;2019-09-30
25142;Chaux-Neuve;25;27;255;logloc;0;0;0;68;187;0;0;2019-09-30
25184;Cuse-et-Adrisans;25;27;169;logloc;0;0;0;16;0;0;153;2019-09-30
35275;Saint-Gilles;35;53;4973;logloc;0;0;0;2625;671;0;1677;2019-09-30
53187;Ravigny;53;52;186;logloc;0;0;0;186;0;0;0;2019-09-30
08454;Touligny;08;44;29;logloc;0;0;0;29;0;0;0;2019-09-30
59166;Curgies;59;32;678;logloc;0;0;0;471;2;0;205;2019-09-30
42010;Aveizieux;42;84;817;logloc;0;0;0;31;0;0;786;2019-09-30
08383;Saint-Juvin;08;44;63;logloc;0;0;0;63;0;0;0;2019-09-30
53003;Ambrières-les-Vallées;53;52;1920;logloc;0;0;0;1162;758;0;0;2019-09-30
03090;Couzon;03;84;158;logloc;0;0;0;158;0;0;0;2019-09-30
24046;Boisseuilh;24;75;98;logloc;0;0;0;98;0;0;0;2019-09-30
82159;Saint-Cirq;82;76;256;logloc;0;0;0;156;100;0;0;2019-09-30
10202;Les Loges-Margueron;10;44;111;logloc;0;0;0;31;80;0;0;2019-09-30
73186;Notre-Dame-de-Bellecombe;73;84;1818;logloc;0;0;0;929;889;0;0;2019-09-30
09167;Lézat-sur-Lèze;09;76;1317;logloc;0;0;0;688;629;0;0;2019-09-30
64310;Lanne-en-Barétous;64;75;277;logloc;0;0;0;277;0;0;0;2019-09-30
47142;Lauzun;47;75;543;logloc;0;0;0;303;240;0;0;2019-09-30
59033;Aulnoye-Aymeries;59;32;8531;logloc;0;0;0;1464;54;7013;0;2019-09-30
17258;Neuillac;17;75;155;logloc;0;0;0;155;0;0;0;2019-09-30
02028;Athies-sous-Laon;02;32;1316;logloc;4;0;0;592;311;0;409;2019-09-30
88202;Gircourt-lès-Viéville;88;44;97;logloc;0;0;0;97;0;0;0;2019-09-30
54042;Bainville-aux-Miroirs;54;44;203;logloc;0;0;0;16;0;0;187;2019-09-30
39198;Dole;39;27;16369;logloc;59;0;0;2280;188;9339;4503;2019-09-30
51102;Cauroy-lès-Hermonville;51;44;186;logloc;0;0;0;186;0;0;0;2019-09-30
42241;Saint-Jodard;42;84;231;logloc;0;0;0;15;0;0;216;2019-09-30
18136;Marçais;18;24;205;logloc;0;0;0;139;66;0;0;2019-09-30
39210;Équevillon;39;27;256;logloc;0;0;0;256;0;0;0;2019-09-30
73206;Pralognan-la-Vanoise;73;84;1785;logloc;0;0;0;1712;73;0;0;2019-09-30
56017;Bignan;56;53;996;logloc;0;0;0;526;369;0;101;2019-09-30
72280;Saint-Georges-du-Bois;72;52;886;logloc;0;0;0;536;339;0;11;2019-09-30
53099;Forcé;53;52;488;logloc;0;0;0;5;1;0;482;2019-09-30
57593;Roncourt;57;44;452;logloc;0;0;0;452;0;0;0;2019-09-30
07185;Préaux;07;84;419;logloc;0;0;0;418;1;0;0;2019-09-30
52157;Curmont;52;44;5;logloc;0;0;0;5;0;0;0;2019-09-30
21088;Boncourt-le-Bois;21;27;119;logloc;0;0;0;11;108;0;0;2019-09-30
25549;Sombacour;25;27;332;logloc;0;0;0;137;1;0;194;2019-09-30
72017;Auvers-sous-Montfaucon;72;52;116;logloc;0;0;0;116;0;0;0;2019-09-30
86081;Colombiers;86;75;696;logloc;0;0;0;434;0;0;262;2019-09-30
53027;Beaumont-Pied-de-Buf;53;52;102;logloc;0;0;0;102;0;0;0;2019-09-30
07150;Mariac;07;84;447;logloc;0;0;0;226;221;0;0;2019-09-30
67079;Crttwiller;67;44;91;logloc;0;0;0;87;3;0;1;2019-09-30
88470;Le Tholy;88;44;1240;logloc;0;0;0;1075;165;0;0;2019-09-30
59425;Neuville-en-Avesnois;59;32;137;logloc;0;0;0;1;0;0;136;2019-09-30
81043;Busque;81;76;317;logloc;0;0;0;317;0;0;0;2019-09-30
71358;Pressy-sous-Dondin;71;27;55;logloc;0;0;0;55;0;0;0;2019-09-30
69103;Juliénas;69;84;473;logloc;0;0;0;429;44;0;0;2019-09-30
54153;Dampvitoux;54;44;34;logloc;0;0;0;0;0;0;34;2019-09-30
64545;Urrugne;64;75;6314;logloc;0;0;0;5780;534;0;0;2019-09-30
77343;Ocquerre;77;11;165;logloc;0;0;0;12;153;0;0;2019-09-30
80752;Thézy-Glimont;80;32;320;logloc;0;0;0;272;48;0;0;2019-09-30
33332;Porchères;33;75;427;logloc;0;0;0;391;36;0;0;2019-09-30
40047;Bonnegarde;40;75;138;logloc;0;0;0;138;0;0;0;2019-09-30
66155;Py;66;76;158;logloc;0;0;0;158;0;0;0;2019-09-30
47121;Labastide-Castel-Amouroux;47;75;179;logloc;0;0;0;179;0;0;0;2019-09-30
80631;Ponches-Estruval;80;32;85;logloc;0;0;0;10;75;0;0;2019-09-30
89199;Gy-l'Évêque;89;27;264;logloc;0;0;0;264;0;0;0;2019-09-30
50538;Saint-Pierre-de-Semilly;50;28;210;logloc;0;0;0;134;13;0;63;2019-09-30
22299;Saint-Hélen;22;53;550;logloc;0;0;0;550;0;0;0;2019-09-30
79104;Cours;79;75;241;logloc;0;0;0;240;1;0;0;2019-09-30
26253;Poyols;26;84;0;logloc;0;0;0;0;0;0;0;2019-09-30
52181;Échenay;52;44;61;logloc;0;0;0;0;61;0;0;2019-09-30
45101;Combreux;45;24;195;logloc;0;0;0;76;119;0;0;2019-09-30
45132;Égry;45;24;197;logloc;0;0;0;85;112;0;0;2019-09-30
76166;Le Caule-Sainte-Beuve;76;28;232;logloc;0;0;0;230;2;0;0;2019-09-30
34299;Sérignan;34;76;6872;logloc;0;0;0;6462;410;0;0;2019-09-30
73154;Mercury;73;84;1671;logloc;0;0;0;1541;130;0;0;2019-09-30
67103;Dossenheim-sur-Zinsel;67;44;549;logloc;0;0;0;149;386;0;14;2019-09-30
68209;Mittelwihr;68;44;448;logloc;0;0;0;430;18;0;0;2019-09-30
57113;Brouderdorff;57;44;448;logloc;0;0;0;2;0;0;446;2019-09-30
36200;Saint-Marcel;36;24;1030;logloc;0;0;0;1030;0;0;0;2019-09-30
61500;La Ventrouze;61;28;88;logloc;0;0;0;39;49;0;0;2019-09-30
33073;Braud-et-Saint-Louis;33;75;1028;logloc;0;0;0;662;366;0;0;2019-09-30
62857;Villers-Châtel;62;32;55;logloc;0;0;0;55;0;0;0;2019-09-30
41091;Fossé;41;24;649;logloc;0;0;0;549;100;0;0;2019-09-30
86114;Jardres;86;75;495;logloc;0;0;0;316;179;0;0;2019-09-30
17308;Saint-Agnant;17;75;1504;logloc;0;0;0;530;205;0;769;2019-09-30
72264;Sablé-sur-Sarthe;72;52;7741;logloc;0;0;0;4066;462;0;3213;2019-09-30
02782;Le Verguier;02;32;112;logloc;0;0;0;1;0;0;111;2019-09-30
09181;Le Mas-d'Azil;09;76;1020;logloc;0;0;0;389;631;0;0;2019-09-30
32348;Roquelaure;32;76;132;logloc;0;0;0;104;28;0;0;2019-09-30
03264;Saint-Yorre;03;84;2005;logloc;10;0;0;1384;611;0;0;2019-09-30
38129;Corrençon-en-Vercors;38;84;910;logloc;0;0;0;631;279;0;0;2019-09-30
77107;Chaumes-en-Brie;77;11;1599;logloc;0;0;0;317;1282;0;0;2019-09-30
21380;Marcigny-sous-Thil;21;27;41;logloc;0;0;0;41;0;0;0;2019-09-30
08158;Étrépigny;08;44;117;logloc;0;0;0;117;0;0;0;2019-09-30
22256;Quemper-Guézennec;22;53;869;logloc;0;0;0;29;4;0;836;2019-09-30
67131;Eschau;67;44;2734;logloc;0;0;0;432;676;10;1616;2019-09-30
08088;Bulson;08;44;55;logloc;0;0;0;55;0;0;0;2019-09-30
54106;Bures;54;44;25;logloc;0;0;0;25;0;0;0;2019-09-30
69197;Saint-Étienne-des-Oullières;69;84;1851;logloc;0;0;0;1206;338;307;0;2019-09-30
65053;Aveux;65;76;29;logloc;0;0;0;29;0;0;0;2019-09-30
51548;Somme-Vesle;51;44;144;logloc;0;0;0;29;115;0;0;2019-09-30
79074;La Chapelle-Pouilloux;79;75;123;logloc;0;0;0;123;0;0;0;2019-09-30
25094;Bretigney-Notre-Dame;25;27;65;logloc;0;0;0;1;0;0;64;2019-09-30
89424;Trucy-sur-Yonne;89;27;132;logloc;0;0;0;132;0;0;0;2019-09-30
74005;Allinges;74;84;2041;logloc;0;0;0;2027;14;0;0;2019-09-30
59646;Wasquehal;59;32;11246;logloc;9;0;0;547;14;0;10676;2019-09-30
07190;Rochecolombe;07;84;203;logloc;0;0;0;203;0;0;0;2019-09-30
52446;Saint-Broingt-les-Fosses;52;44;111;logloc;0;0;0;111;0;0;0;2019-09-30
50517;Saint-Martin-de-Varreville;50;28;112;logloc;0;0;0;83;29;0;0;2019-09-30
02833;Wimy;02;32;208;logloc;0;0;0;100;108;0;0;2019-09-30
54472;Saint-Clément;54;44;432;logloc;0;0;0;213;219;0;0;2019-09-30
44144;Riaillé;44;52;995;logloc;0;0;0;609;386;0;0;2019-09-30
64509;Sauguis-Saint-Étienne;64;75;43;logloc;0;0;0;43;0;0;0;2019-09-30
72155;Laigné-en-Belin;72;52;940;logloc;0;0;0;473;467;0;0;2019-09-30
64407;Mouguerre;64;75;2357;logloc;0;0;0;1909;448;0;0;2019-09-30
54373;Moncel-lès-Lunéville;54;44;379;logloc;0;0;0;106;8;0;265;2019-09-30
34304;Soubès;34;76;589;logloc;0;0;0;29;30;0;530;2019-09-30
16108;Coulonges;16;75;67;logloc;0;0;0;67;0;0;0;2019-09-30
81089;Faussergues;81;76;21;logloc;0;0;0;21;0;0;0;2019-09-30
35170;Mecé;35;53;167;logloc;0;0;0;52;115;0;0;2019-09-30
80618;Pendé;80;32;631;logloc;0;0;0;260;371;0;0;2019-09-30
63029;Bansat;63;84;141;logloc;0;0;0;83;58;0;0;2019-09-30
37058;La Chapelle-sur-Loire;37;24;818;logloc;0;0;0;684;134;0;0;2019-09-30
11258;Moussan;11;76;1251;logloc;8;0;0;589;654;0;0;2019-09-30
53157;Montigné-le-Brillant;53;52;614;logloc;0;0;0;164;16;0;434;2019-09-30
77224;Hautefeuille;77;11;107;logloc;0;0;0;0;107;0;0;2019-09-30
64253;Gurs;64;75;218;logloc;0;0;0;106;112;0;0;2019-09-30
19130;Maussac;19;75;306;logloc;0;0;0;263;43;0;0;2019-09-30
14609;Saint-Loup-Hors;14;28;203;logloc;0;0;0;31;0;0;172;2019-09-30
68072;Dietwiller;68;44;680;logloc;0;0;0;679;1;0;0;2019-09-30
22272;Saint-Agathon;22;53;1030;logloc;0;0;0;975;55;0;0;2019-09-30
