id,nom,ville,page,code_postal
10779,CENTRE SOCIO CULTUREL DE COURTEILLE, Alençon,56,61000 
10781,CENTRE SOCIAL EDITH BONNEM, Alençon,56,61000 
10783,CENTRE SOCIAL CROIX MERCIER, Alençon,56,61000 
10785,centre social de la Maison d'Activités Emile Halbout, Flers,56,61100 
10787,Maison d'activités ST Michel, Flers,56,61100 
10789,"CENTRE SOCIAL ET D 'INITIATIVES MUNICIPAL, LA MAISON DU  CITOYEN", Argentan,56,61200 
10791,CENTRE SOCIO-CULTUREL FERTOIS, Ferté,56,61600 
10793,Pôle Animation Sociale, Aigle,56,61300 
10795,Centre Social Actions Locales Communautaires Diversifiées, Saint,56,61420 
10801,CENTRE SOCIO-CULTUREL DE LA  KRUTENAU, Strasbourg,56,67000 
10803,CENTRE SOCIO-CULTUREL DU FOSSE DES TREIZE, Strasbourg,56,67000 
10805,CENTRE SOCIO CULTUREL QUARTIER GARE, Strasbourg,56,67000 
10807,CENTRE SOCIAL ET CULTUREL L'ESCALE, Strasbourg,56,67000 
10809,CENTRE SOCIAL ET CULTUREL DU  NEUHOF, Strasbourg,56,67100 
10811,CENTRE SOCIO-CULTUREL DE L'ESPLANADE, Strasbourg,56,67043 
10815,CENTRE SOCIAL ET CULTUREL DU NEUHOF - MAISON DE QUARTIER DU  ZIEGELWASSER, Strasbourg,56,67100 
10817,CENTRE SOCIOCULTUREL DE LA MEINAU, Strasbourg,57,67100 
10819,CENTRE SOCIO CULTUREL DE NEUDORF, Strasbourg,57,67100 
10823,CENTRE SOCIO-CULTUREL DU NEUDORF - ANTENNE DE LA MUSAU, Strasbourg,57,67100 
10825,CENTRE SOCIOCULTUREL DE LA MONTAGNE VERTE, Strasbourg,57,67200 
10827,CENTRE SOCIAL ET CULTUREL DE L'ELSAU, Strasbourg,57,67200 
10829,CENTRE SOCIAL ET CULTUREL DE HAUTEPIERRE LE GALET, Strasbourg,57,67200 
10831,CENTRE SOCIO-CULTUREL CAMILLE CLAUS, Strasbourg,57,67200 
10833,Association du Centre Social et Culturel Victor SCHOELCHER CRONENBOURG, Strasbourg,57,67200 
10835,CENTRE SOCIAL ET SOCIO-CULTUREL D'OBERNAI ARTHUR RIMBAUD, Obernai,57,67210 
10837,CENTRE D'ANIMATION SOCIAL ET FAMILIAL, Bischwiller,57,67240 
10839,CENTRE SOCIO-CULTUREL de Sarre-Union, Sarre,57,67260 
10841,CENTRE SOCIO-CULTUREL DU MARAIS A.SORGUS, Schiltigheim,57,67300 
10843,CENTRE SOCIAL ET FAMILIAL VICTOR HUGO, Schiltigheim,57,67306 
10845,CENTRE SOCIAL ET CULTUREL L'ALBATROS, Lingolsheim,57,67380 
10847,CENTRE SOCIO CULTUREL   LE PHARE DE L'ILL , Illkirch,57,67400 
10849,CENTRE SOCIAL ET CULTUREL ROBERT SCHUMAN, Haguenau,57,67500 
10851,CENTRE SOCIOCULTUREL DU LANGENSAND, Haguenau,57,67500 
10853,FEDI'CENTRE - CENTRE D'ANIMATIONS SOCIALES DE VENDENHEIM, Vendenheim,57,67550 
10855,CENTRE SOCIO-CULTUREL  Ilôt du Moulin , Saverne,57,67700 
10857,CENTRE SOCIO-CULTUREL DE  HOENHEIM, Bischheim,57,67800 
10879,CENTRE SOCIO-CULTUREL PAX, Mulhouse,57,68200 
10897,CENTRE SOCIOCULTUREL DU PAYS DE THANN, Thann,57,68800 
10903,STRUCTURE ANIMATION DE QUARTIER LA CHANAYE/RéSIDENCE, Mâcon,57,71000 
10905,STRUCTURE ANIMATION DE QUARTIER GAUTRIATS/SAUGERAIES, Mâcon,57,71000 
10907,STRUCTURE ANIMATION DE QUARTIER ZUP NORD/MARBE, Mâcon,57,71000 
10909,CENTRE SOCIAL MOSAIC, Mâcon,58,71000 
10911,MAISON DE QUARTIER DES PRES  SAINT-JEAN, Chalon,58,71100 
10913,CENTRE SOCIAL DE SAINT-REMY, Saint,58,71100 
10917,MAISON DE QUARTIER STADE/FONTAINE AU LOUP-CLAIR LOGIS, Chalon,58,71100 
10919,MAISON DE QUARTIER DES AUBEPINS, Chalon,58,71100 
10921,MAISON DE QUARTIER PAIX/CENTRE, Chalon,58,71100 
10923,MAISON DE QUARTIER DU PLATEAU  SAINT-JEAN, Chalon,58,71100 
10927,CENTRE D'ANIMATION SOCIALE ET CULTURELLE, Bourbon,58,71140 
10931, CENTRE SOCIAL  L'ESCALE , Creusot,58,71200 
10933,MAISON DES FAMILLES, Torcy,58,71210 
10935,Centre social et culturel  espace tuilerie , Montchanin,58,71210 
10937,CENTRE SOCIAL DE SAINT VALLIER, Saint,58,71230 
10939,CENTRE SOCIAL CLUNY, Cluny,58,71250 
10941,CENTRE D'ANIMATION SOCIALE ET  CULTURELLE DE CUISERY, Cuisery,58,71290 
10943, CENTRE SOCIAL  LE TRAIT D'UNION , Montceau,58,71300 
10945,CENTRE SOCIAL DE SAINT MARCEL- L'ORANGE BLEUE, Saint,58,71380 
10947,CENTRE SOCIAL  PRIEURE SAINT-MARTIN, Autun,58,71400 
10949, CENTRE SOCIAL SAINT JEAN, Autun,58,71400 
10951,ESPACE SIMONE VEIL, Autun,58,71400 
10953,CENTRE SOCIAL SANVIGNES, Sanvignes,58,71410 
10957,CENTRE CULTUREL ET SOCIAL DE CUISEAUX, Cuiseaux,58,71480 
10959,CENTRE SOCIAL DE BLANZY, Blanzy,58,71450 
10961,ESPACE SOCIOCULTUREL, Paray,58,71600 
10963,CENTRE SOCIAL TOURNUS, Tournus,58,71700 
10965,ESF L'arc-en-ciel (centre social), Châtenoy,58,71880 
10971,CENTRE SOCIAL ET CULTUREL D'ETOU VIE, Amiens,59,80000 
10973,Association CAPS, Amiens,59,80090 
10975,Centre Social - Maison Pour Tous d'ABBEVILLE, Abbeville,59,80100 
10977,CENTRE SOCIAL - MAISON POUR TOUS RIVERY, Rivery,59,80136 
10979,CENTRE SOCIAL EST SOMME, Ham,59,80400 
10981,CENTRE SOCIAL Communautaire, Beaucamps,59,80430 
10989,CENTRE SOCIAL ST.SIMEON, Auxerre,59,89000 
10991,Espace d'accueil et d'animation SAINTE-GENEVIEVE BRICHERES BOUSSICATS LA RUCHE, Auxerre,59,89000 
10993,CENTRE SOCIAL RIVE DROITE La Confluence, Auxerre,59,89000 
10995,Espace d'accueil et d'animation La Source, Auxerre,59,89000 
10997,CENTRE D'ANIMATION DES CHAMP-PLAIS ANTS, Sens,59,89100 
10999,CENTRE SOCIAL DES CHAILLOTS, Sens,59,89100 
11001,Centre Social Yonne Nord, Pont,59,89140 
11003,Espace Solidarité Famille, Avallon,59,89200 
11005,ESPACE FAMILLE DE MIGENNES, Migennes,59,89400 
11007,AGASF - ESPACE FAMILLE FLORENTINOIS, Saint,59,89600 
11009,CENTRE SOCIAL DE TONNERRE, Tonnerre,59,89700 
11027,Centre social de Marmiers, Aurillac,59,15000 
11029,Centre social du Cap Blanc, Aurillac,59,15000 
11031,Centre social ALC Quartiers Ouest, Aurillac,59,15000 
11033,Centre social de St Flour, Saint,59,15100 
11035,Centre socioculturel  A la croisée des Autres , Ytrac,59,15130 
11037,Centre social d'Arpajon sur Cère, Arpajon,59,15130 
11039,Centre social intercommunal de la Vallée de l'Authre, Reilhac,59,15250 
11045,CENTRE SOCIOCULTUREL A. DUMAS, Lens,59,62300 
11049,CENTRE SOCIOCULTUREL INTERCOMMUNAL, Hucqueliers,60,62650 
11053,"CSC L'ESCALE, MOYEUVRE-GRANDE", Moyeuvre,60,57250 
11055,"Association Tervilloise de l'Enfance et de la Jeunesse, TERVILLE", Terville,60,57180 
11057,ESPACE JEUNESSE ET FAMILLES, Eaubonne,60,95600 
11059,CS JEAN BAPTISTE COROT, Garges,60,95140 
11061,CS APSAR, Toulouse,60,31500 
11063,CS Ferme du Saut du Loup, Chevilly,60,94550 
11065,CSC Rébérioux, Créteil,60,94000 
11067,Espace Inter G, Fontenay,60,94120 
11069,OMAC Office Municipal d'Animation de la Cité, Torcy,60,77200 
11071,MJC centre social Saint-Exupéry, Viry,60,91170 
11073,Amicale de Navarre, Évreux,60,27000 
11077,Association du Projet Social du Cap Nord Est, Gravigny,60,27930 
11079,Pastel, Louviers,60,27406 
11081,La Chaloupe, Louviers,60,27400 
11083,CENTRE SOCIAL et SOCIO CULTUREL DU PUCHOT, Elbeuf,60,76503 
11085,CENTRE SOCIAL LE SILLAGE, Cléon,60,76410 
11087,CENTRE SOCIAL A.M.I.S.C., Montivilliers,60,76290 
11089,CENTRE SOCIAL  JEAN MOULIN, Montivilliers,60,76290 
11091,CENTRE SOCIAL AGIES, Gonfreville,60,76 700 
11093,CENTRE SOCIAL MAISON DU PORT, Fécamp,60,76400 
11097,CENTRE SOCIAL ESPACE GEORGES THURIN, Arques,60,76880 
11099,CENTRE SOCIAL AGORA, Tôtes,60,76890 
11101,CENTRE COMMUNAUTAIRE APOSTROPHE, Fontaine,60,76740 
11103,CENTRE D'ACTION SOCIALE PASTEL, Mesnil,60,76260 
11105,CENTRE SOCIAL MUNICIPAL L'ESCALL, Neufchâtel,61,76270 
11109,CENTRE SOCIAL CARAVELLES, Bellencombre,61,76680 
11111,ESPACE SOCIAL ET CULTUREL L'ANCRAGE, Tréport,61,76470 
11113,CENTRE SOCIAL MAISON JACQUES PREVERT, Dieppe,61,76200 
11115,CENTRE SOCIAL DE LA HOUSSIERE  A.C.S.H, Saint,61,76800 
11117,CENTRE SOCIAL RELAIS ACCUEIL DES GENS DU VOYAGE, Sotteville,61,76300 
11119,CENTRE SOCIAL SAINT EXUPERY, Yvetot,61,76190 
11123,CENTRE SOCIAL ESPACE DELAHAYE, Yerville,61,76760 
11135,CENTRE SOCIAL ETIENNE PERNET, Bihorel,61,76420 
11139,CENTRE SOCIAL GEORGES BRASSENS, Saint,61,76800 
11141,CENTRE SOCIOCULTUREL JEAN PREVOST, Saint,61,76800 
11143,CENTRE SOCIAL ARPEGE, Port,61,76330 
11145,CENTRE SOCIAL GEORGES-DÉZIRÉ, Saint,61,76800 
11147,MJC - CENTRE SOCIAL  GRIEU VALLON SUISSE, Rouen,61,76000 
11149,CENTRE SOCIAL OXYGENE, NEUVILLE LES DIEPPE,61,76370 
11151,CENTRE SOCIAL MOSAIQUE, Dieppe,61,76200 
11161,APMV CENTRE SOCIAL MOBILE DE BOURGOIN (SAUVEGARDE ISERE), Bourgoin,61,38300 
11163,AFEL Centre Social, ,61,35630 
11165,Centre Social Le Roseau, Biganos,61,33380 
11167,Centre Gaidier Association des centres sociaux et culturels du bassin de riom, Riom,61,63200 
11169,Centre social Espace Couriat, Riom,61,63200 
11171,Centre social d'Aulnat, Aulnat,61,63510 
11173,Issoire, Issoire,61,63500 
11175,Romagnat, Romagnat,61,63540 
11177,Neyrat - La Gauthière, Clermont,61,63100 
11179,Les Vergnes, Clermont,62,63000 
11185,CENTRE SOCIAL ESPACE ARC EN CIEL, Bolbec,62,76210 
11189,CENTRE SOCIAL MOZAIK, Gruchet,62,76210 
11191,CENTRE SOCIAL LA FABRIQUE PRE FLEURI, Havre,62,76610 
11193,LA FABRIQUE LOUIS BLANC - CENTRE SOCIAL, Havre,62,76620 
11195,LA FABRIQUE AUGUSTIN-NORMAND CENTRE SOCIAL, Havre,62,76620 
11197,LA FABRIQUE BOIS AU COQ - CENTRE SOCIAL, Havre,62,76620 
11199,LA FABRIQUE PIERRE HAMET CENTRE SOCIAL, Havre,62,76620 
11201,CENTRE SOCIAL MAISON DE QUARTIER DU RAMPONNEAU, Fécamp,62,76400 
11205,Centre Social d’Ostrohove - CENTRE SOCIAL ECLATE, Saint,62,62280 
11207,Alchimis (Aurence Loisirs : Collectif pour les Habitants et la Mixité par l'Initiative Sociale., Limoges,62,87100 
11209,Centre Social et Culturel Au Dela des Ponts, Strasbourg,62,67000 
11211,Centre Culturel et Social Aimé Césaire. ville de Gennevilliers, Gennevilliers,62,92230 
11213,Centre Socioculturel intercommunal  « L'Ostrevent et la Sensée », Arleux,62,59151 
11215,Maison de Quartier « La Timonerie », Dunkerque,62,59140 
11217,Centre social maison de quartier Evry Champtier du coq, Évry,62,91000 
11247,CENTRE SOCIAL ET CULTUREL RURAL Forum du Mortanais, Mortain,62,50140 
11249,LE CETICI, Équeurdreville,62,50120 
11251,CS CAP NO, Laon,62,02000 
11253,CS AFR Crépy, Crépy,62,02870 
11255,Centre Social de Presles, Soissons,62,02200 
11257,CS du Moulin de Chevreux, Soissons,62,02200 
11259,CS La Rotonde, Château,62,02400 
11263,Centre social et culturel de la vallée de l'Oise, Moÿ,62,02610 
11265,Centre Social et d'Animation Culturelle, Hirson,62,02500 
11267,TAC TIC Animation secteur Nord, LA CAPELLE,63,02260 
11269,Centre Socioculturel APTAHR, Saint,63,02830 
11271,Centre social du Quartier Saint Martin, Saint,63,02100 
11273,CASOC Fresnoy le Grand, Fresnoy,63,02230 
11275,Espace  Au fil de l'eau  Centre social Multi Accueil, Tergnier,63,02700 
11277,CS Foyer de Braine, Braine,63,02220 
11279,CS St Waast-St Médard, Soissons,63,02200 
11281,CS Europe, Saint,63,02100 
11283,CENTRE SOCIAL MUNICIPAL ARTOIS CHAMPAGNE  Claudette LEMIRE , Saint,63,02100 
11285,CS Le Triangle, Laon,63,02001 
11287,Association MultiCité - Centre social du Vermandois, Saint,63,02100 
11289,CS St Crépin, Soissons,63,02200 
11291,Centre social Municipal Neuville, Saint,63,02100 
11293,Centre Social Loisirs & Culture, Chauny,63,02300 
11295,Centre social et culturel de Bohain, Bohain,63,02110 
11297,TAC TIC Animation secteur Sud, Vervins,63,02140 
11305,LES POSSIBLES, Mayenne,63,53101 
11307,Association Mayennaise d’Action auprès des gens du Voyage (AMAV) : Centre social de Laval Agglomération, Saint,63,53940 
11309,Le Trait d’Union, Évron,63,53600 
11311,Maison de quartier du Pavement, Laval,63,53000 
11313,Maison de quartier de Saint Nicolas, Laval,63,53000 
11315,Maison de quartier d’Avesnières, Laval,63,53000 
11317,Maison de quartier du Bourny, Laval,63,53000 
11319,Maison de quartier d’Hilard, Laval,63,53000 
11321,Maison de quartier de Laval-Nord, Laval,63,53000 
11323,Maison de quartier des Fourches, Laval,64,53000 
11325,Maison de quartier Grenoux, Laval,64,53000 
11327,Association Mayennaise d’Action auprès des gens du Voyage (AMAV) : Centre social départemental, Saint,64,53940 
11329,Centre social Douanier Rousseau, Renazé,64,53800 
11331,Nulle par Ailleurs, Craon,64,53400 
11333,L’Espace Meslinois, Meslay,64,53170 
11335,Centre Lavalois d’Education Populaire (CLEP), Laval,64,53000 
11337,Centre social intercommunal du Pays de Château-Gontier, Château,64,53200 
11343,ACCOORD      BOTTIERE, Nantes,64,44300 
11345,ACCOORD - MAISON DE QUARTIER DE  DOULON, Nantes,64,44300 
11347,ACCOORD PERRAY, Nantes,64,44300 
11349,ACCOORD - HALVEQUE, Nantes,64,44300 
11351,ACCOORD     PILOTIERE, Nantes,64,44300 
11353,ACCOORD PORT BOYER, Nantes,64,44300 
11355,ACCOORD HAUTS-PAVES ST-FELIX, Nantes,64,44000 
11357,ACCOORD-Clos Toreau, Nantes,64,44200 
11359,ACCOORD      MALAKOFF, Nantes,64,44000 
11361,ACCOORD île de Nantes, Nantes,64,44200 
11363,ACCOORD Bellevue, Nantes,64,44100 
11365,ACCOORD CSC BOURDERIES, Nantes,64,44100 
11367,MQ Breil, Nantes,64,44100 
11369,ACCOORD  Dervallières, Nantes,64,44100 
11371,ACCOORD Centre socioculturel de la Boissière, Nantes,64,44300 
11373,CSC ACCOORD BOUT DES LANDES, Nantes,64,44300 
11375,CSC ACCOORD Bout des Pavés - Chêne des Anglais, Nantes,64,44300 
11379,ASEC  SILLON DE BRETAGNE, Saint,65,44800 
11381,ASEC DU BOURG, Saint,65,44800 
11383,Association des habitants de l'Immaculée Beauregard, Saint,65,44600 
11385,Association d'habitants pour l'animation du quartier de la Bouletterie/Richarderie, Saint,65,44600 
11387,COLLECTIF ANIMATION DE LA CHESNAIE, Saint,65,44600 
11389,CENTRE DE L'ALLEE VERTE, Saint,65,44230 
11391,ASSOCIATION D'HABITANTS POUR L'ANIMATION DES QUARTIERS KERLEDE ET GALLICHERAIE, Saint,65,44600 
11393,MQMP, Saint,65,44600 
11395,ASSOCIATION D'HABITANTS ET D'ANIMATION AVALIX QUARTIERS NORD, Saint,65,44600 
11397,CENTRE SOCIOCULTUREL DE LA FONTAINE, Saint,65,44230 
11399,VILLE DE THOUARE SUR LOIRE, Thouaré,65,44470 
11401,LE RELAIS, Bouguenais,65,44340 
11403,CENTRE SOCIO CULTUREL LOIRE DIVATTE, Saint,65,44450 
11405,CSC PIERRE LEGENDRE, Couëron,65,44220 
11407,CSC HENRI NORMAND, Couëron,65,44220 
11409,OFFICE SOCIO CULTUREL MONTOIRIN, Montoir,65,44550 
11411,ASSOCIATION SOCIO EDUCATIVE CULTURELLE SOLEIL LEVANT, Saint,65,44800 
11413,CSC JAUNAIS BLORDIERE, Rezé,65,44400 
11415,COMITE DE RAGON/ CENTRE SOCIOCULTUREL DE RAGON / REZE, Rezé,65,44 400 
11417,CENTRE SOCIO CULTUREL DU CHATEAU, Rezé,65,44400 
11419,OFFICE SOCIO CULTUREL - DONGES, Donges,65,44480 
11423,Centre Socioculturel Accoord Petite Sensive, Nantes,65,44300 
11425,LAMANO, Nozay,65,44170 
11427,VILLE DE BOUGUENAIS, Bouguenais,65,44340 
11431,CENTRE SOCIO CULTUREL LOIRE ET SEIL, Rezé,65,44400 
11433,LE RELAIS, Bouguenais,66,44340 
11435,CSC PAIMBOEUF, Paimbœuf,66,44560 
11439,UAHB - Union des Associations et des Habitants de la Bugallière, Orvault,66,44700 
11441,CSC PLAISANCE, Orvault,66,44700 
11443,TEMPO, Blain,66,44130 
11445,MAISON POUR TOUS, Chapelle,66,44240 
11451,Centre social de JOIGNY, Joigny,66,89300 
11453,CENTRE SOCIO CULTUREL BENET, Benet,66,85490 
11455,ODDAS (Office De Développement Associatif et Social), Fontenay,66,85200 
11457,MOSAIQUE ESPACE ASSOCIATIF ET FAMILIAL, Aizenay,66,85190 
11459,AMAQY -MAIS QUARTIER JEAN YOLE, Roche,66,85000 
11461,ESPACE GRAIN DE SEL, Noirmoutier,66,85330 
11463,MAISON DE QUARTIER DES FORGES, Roche,66,85000 
11465,AMAQY Maison de quartier du Bourg, Roche,66,85000 
11467,AMAQY- MAISON DE  QUARTIER LA LIBERTE, Roche,66,85000 
11469,MAISON QUARTIER VAL D ORNAY, Roche,66,85000 
11471,AMAQY MAISON DE QUARTIER DES PYRAMIDES, Roche,66,85000 
11473,AMAQY QUARTIER LA VALLEE VERTE, Roche,66,85000 
11475,AMAQY Saint André, Roche,66,85000 
11477,CENTRE SOCIOCULTUREL ESPAC YON DOMPIERRE SUR YON, Dompierre,66,85170 
11479,CENTRE SOCIOCULTUREL DU TALMONDAIS, Talmont,66,85440 
11481,CENTRE SOCIO CULTUREL ST GILLES X VIE, Saint,66,85800 
11483,SOLIDAVIE, Poiré,66,85170 
11485,ASSOC QUARTIER PONT MORINEAU, Roche,66,85000 
11491,CENTRE SOCIOCULTUREL  COIN DE LA RUE, Vihiers,66,49310 
11493,CENTRE SOCIOCULTUREL DES COTEAUX DU LAYON, Thouarcé,67,49380 
11495,LEO LAGRANGE OUEST-  Ginette Leroux                           TRELAZE, Trélazé,67,49800 
11497,Centre Social et Culturel Intercommunal Roland Charrier, Montreuil,67,49260 
11499,CENTRE SOCIOCULTUREL LE VERGER, Cholet,67,49300 
11501,CENTRE SOCIAL PASTEUR, Cholet,67,49300 
11503,CSI Ocsigène, Saint,67,49280 
11505,CENTRE SOCIAL EVRE ET MAUGES, Beaupréau,67,49600 
11507,CENTRE SOCIAL DU CHEMILLOIS, Chemillé,67,49120 
11509,CENTRE SOCIAL LE PLANTY, Cholet,67,49300 
11511,CENTRE SOCIAL VAL’ MAUGES, Pommeraye,67,49620 
11513,CENTRE SOCIAL INDIGO, Renaudière,67,49450 
11515,CENTRE SOCIO-CULTUREL  RIVES DE LOIRE, Drain,67,49530 
11517,CENTRE SOCIAL HORIZON, Cholet,67,49300 
11519,Centre Social Intercommunal Chloro'fil, Nuaillé,67,49340 
11521,Centre Jacques Percereau, Saumur,67,49400 
11523,LEO LAGRANGE OUEST – Jean Guéguen                 TRELAZE, Trélazé,67,49800 
11525,CENTRE JACQUES TATI, Angers,67,49000 
11527,LEO LAGRANGE OUEST – LES HAUTS DE ST AUBIN          ANGERS, Angers,67,49100 
11529,MAISON DE QUARTIER LE TROIS MATS, Angers,67,49000 
11531,CENTRE SOCIAL JEAN VILAR     ANGERS, Angers,67,49009 
11533,L'ARCHIPEL ESPACE D'ANIMATION, Angers,67,49100 
11535,Centre d'animation sociale de Beaufort en Anjou, Beaufort,67,49250 
11537,MAISON POUR TOUS MONPLAISIR, Angers,67,49100 
11539,Espace Socioculturel du Candéen (ESC), Candé,67,49440 
11541,Centre Marcelle Menet, Angers,67,49100 
11543,Centre social - Village Pierre Rabhi, Saint,68,49124 
11545,CCAS de Montreuil-Juigné, Montreuil,68,49460 
11547,K'LEIDOSCOPE, Cholet,68,49300 
11549,Centre Social Intercommunal L'Atelier, Saint,68,49170 
11551,Centre Socioculturel du Douessin, Doué,68,49700 
11553,Centre social Espace Baugeois, Baugé,68,49150 
11555,MJC  Saumur, Saumur,68,49400 
11561,Le point commun centre social, Chaumont,68,52000 
11565,Centre Social  L'Espace Vall'âges , Joinville,68,52300 
11571,LES MAISONS POUR TOUS, Coulaines,68,72190 
11573,"LA RUCHE, Centre Social Laigné - Saint Gervais", Laigné,68,72220 
11575,CENTRE SOCIAL de L'ANTONNIERE - Espace Intercommunal des Rives de l'Antonnière (EIRA), Milesse,68,72650 
11577,CENTRE SOCIO CULTUREL FRANCOIS RABELAIS CHANGE, Changé,68,72560 
11579,CENTRE SOCIAL INTERCOMMUNAL MAINE SAOSNOIS, Bonnétable,68,72110 
11581,CENTRE SOCIAL INTERCOMMUNAL LOIR ET BERCE, Château,68,72500 
11583,CENTRE SOCIAL DES QUARTIERS SUD, Mans,68,72100 
11587,centre social Val De Loir, Chartre,68,72340 
11589,C.A.S.C.AD.E., Marolles,68,72260 
11591,Centre Social Marie-Louise Souty, Conlie,68,72240 
11593,CENTRE  LARES, Montfort,68,72450 
11595,CENTRE SOCIAL RURAL DE LUCÉ, Grand,68,72150 
11597,ASSOCIATION DU CENTRE SOCIAL GENS DU VOYAGE VOYAGEURS72, Mans,68,72000 
11599,CENTRE SOCIAL DE LA HAUTE SARTHE, Oisseau,68,72610 
11601,CENTRE SOCIAL ESCALE, Fresnay,68,72130 
11603,CENTRE SOCIAL GEORGES ROUAULT, Beaumont,68,72170 
11605,CENTRE D'ANIMATION SOCIALE JEAN-CLAUDE LAUDE, Champagné,69,72470 
11607,MAISON DES PROJETS, Ballon,69,72290 
11609,CENTRE SOCIAL ALLONNES, Allonnes,69,72700 
11611,Centre social des sablons Le Kaleidoscope, Mans,69,72100 
11613,LA GRANDE MAISON CENTRE SOCIAL SIMONE VEIL, Mans,69,72000 
11615,ASSOCIATION D'ANIMATION DU CENTRE SOCIAL  DES COCHEREAUX, Mans,69,72000 
11617,L'EPIC DU CENTRE SOCIAL D'ARNAGE, Arnage,69,72230 
11623,Centre Socioculturel Lavoisier Brusltein, Mulhouse,69,68060 
11625,CENTRE SOCIO-CULTUREL JEAN WAGNER, Mulhouse,69,68100 
11629,CENTRE SOCIAL D' ILLZACH  Le Fil d'Ariane , Illzach,69,68110 
11631,CENTRE SOCIO- CULTUREL DU VAL D'ARGENT, Sainte,69,68160 
11633,CENTRE SOCIAL LA PASSERELLE RIXHEIM, Rixheim,69,68170 
11635,CENTRE SOCIO-CULTUREL PORTE DU MIROIR, Mulhouse,69,68055 
11637,CENTRE SOCIO-CULTUREL BEL AIR, Mulhouse,69,68200 
11639,Association Familiale et Sociale  Les Coteaux  AFSCO, Mulhouse,69,68200 
11641,CENTRE SOCIAL ET CULTUREL PAPIN, Mulhouse,69,68200 
11645,CENTRE SOCIOCULTUREL COREAL DE WITTENHEIM, Wittenheim,69,68270 
11647,CENTRE SOCIAL  CREALIANCE , Masevaux,69,68290 
11649,CENTRE SOCIO-CULTUREL DE SAINT- LOUIS, Saint,69,68300 
11651,CENTRE SOCIO-CULTUREL DE WITTELSHEIM, Wittelsheim,69,68310 
11653,CENTRE SOCIOCULTUREL AGORA, Cernay,69,68700 
11657,CENTRE SOCIOCULTUREL DE  COLMAR, Colmar,69,68000 
11659,ASSOCIATION POUR LA PROMOTION DES POPULATIONS D'ORIGINE NOMADE D'ALSACE (Haut-Rhin)- APPONA 68, Wittenheim,69,68270 
11671,Espace intergénérationnel de la Porte Saint Jacques, Troyes,69,10000 
11673,Espace intergénérationnel René Peltier, Troyes,69,10000 
11675,CENTRE SOCIAL MPT DE BAR SUR AUBE, Bar,70,10200 
11677,ESPACE ARGOUGES, Bayeux,70,14400 
11681,CENTRE SOCIAL ET CULTUREL L'ARCHIPEL, Dieppe,70,76200 
11683,CENTRE SOCIAL QUARTIER DE LA PISCINE, Petit,70,76140 
11687,CENTRE SOCIO-CULTUREL FLEURY SUR ORNE, Fleury,70,14123 
11689,Centre socio-culturel L'Alliance, Givet,70,08600 
11691,Centre Social Le Lien, Vireux,70,08320 
11693,Centre social Fumay Charnois Animation, Fumay,70,08170 
11695,Centre socialOrzy Animation, Revin,70,08500 
11697,Centre socio-culturel Mathilde Divoy-Peccavet, Mazures,70,08500 
11699,Centre socio-culturel Aymon Lire, Bogny,70,08120 
11701,Association Thiérache Ardennaise Animation, Liart,70,08290 
11703,Médiathèque Centre social Yves Coppens, Signy,70,08460 
11705,Centre Social et Culturel André Dhôtel, Charleville,70,08000 
11707,Centre social Animation Ronde Couture, Charleville,70,08000 
11709,Centre social Manchester, Charleville,70,08000 
11711,Espace Social et Culturel Victor Hugo, Vivier,70,08440 
11713,Centre social Le Lac, Sedan,70,08200 
11715,Centre social Escal en Yvois, Carignan,70,08110 
11717,FJEPCS La Passerelle, Vouziers,70,08400 
11719,La Filature Espace Socio-culturel, Bazancourt,70,51110 
11721,Centre Social et Culturel Vitry-Le-François, Vitry,70,51300 
11723,Maison de Quartier Arènes du Sud : Espace Saint Remi et Espace Verrerie, Reims,70,51100 
11725,Maison de Quartier Trois Piliers, Reims,70,51100 
11727,Maison de Quartier Croix Rouge espace Watteau, Reims,70,51100 
11729,Maison de Quartier Billard, Reims,71,51100 
11731,Maison de Quartier Cernay, Reims,71,51100 
11733,Maison de Quartier Orgeval, Reims,71,51100 
11735,Maison de Quartier Claimarais, Reims,71,51100 
11737,Maison de Quartier Châtillons, Reims,71,51100 
11739,Maison de Quartier Epinettes - Association des Maisons de quartiers de Reims, Reims,71,51100 
11741,Maison de Quartier Jean Jaurès, Reims,71,51100 
11743,Maison de Quartier Murigny, Reims,71,51100 
11745,Maison de Quartier Les Sources, Reims,71,51100 
11747,Maison de Quartier Wilson Espace Ste Anne espace Louise Michel, Reims,71,51100 
11749,Centre Social - Familles Rurales Association de Dormans, Dormans,71,51700 
11751,Maison pour Tous CS Epernay, Épernay,71,51200 
11753,CSC La Ferme de l’Hopital, Épernay,71,51200 
11755,AGCSV Betheny, Bétheny,71,51450 
11757,Centre Social et Culturel Vallée Saint Pierre, Châlons,71,51000 
11759,Centre Social et Culturel Rive Gauche, Châlons,71,51000 
11761,Centre Social et Culturel Emile Schmit, Châlons,71,51022 
11763,Centre Social et Culturel du Verbeau, Châlons,71,51000 
11765,FPTCSEC Saint Brice Courcelles, Saint,71,51370 
11775,centre socio-culturel ARTEMIS, Saint,71,01700 
11777,Centre social L'AGORA, Péronnas,71,01960 
11779,AJC MJC/Centre Social, Thoissey,71,01140 
11781,MJC Centre Social les 3 rivieres, Beauchastel,71,07800 
