,CODE_IRIS,EPCI,ARSAS
3814,401920111,244000808,180.0
3815,401920112,244000808,30.0
3816,402790101,244000675,90.0
3817,402790102,244000675,90.0
3818,402790103,244000675,31.0
3819,402790104,244000675,40.0
3820,402790105,244000675,69.0
3821,403120101,244000659,40.0
3822,403120102,244000659,41.0
3823,403120103,244000659,39.0
3824,403120104,244000659,42.0
3825,403120105,244000659,34.0
3826,410180101,200030385,266.0
3827,410180102,200030385,120.0
3828,410180201,200030385,47.0
3829,410180301,200030385,130.0
3830,410180302,200030385,121.0
3831,410180401,200030385,135.0
3832,410180402,200030385,100.0
3833,410180501,200030385,143.0
3834,410180502,200030385,34.0
3835,410180503,200030385,56.0
3836,410180601,200030385,42.0
3837,410180602,200030385,93.0
3838,410180701,200030385,41.0
3839,410180801,200030385,80.0
3840,410180901,200030385,223.0
3841,410181001,200030385,37.0
3842,410181101,200030385,43.0
3843,410181102,200030385,97.0
3844,410181201,200030385,70.0
3845,410181202,200030385,86.0
3846,411940101,200018406,28.0
3847,411940102,200018406,
3848,411940103,200018406,51.0
3849,411940104,200018406,95.0
3850,411940105,200018406,37.0
3851,411940106,200018406,63.0
3852,411940107,200018406,30.0
3853,411940108,200018406,
3854,411940109,200018406,23.0
3855,412690102,200072072,186.0
3856,412690103,200072072,39.0
3857,412690104,200072072,
3858,412690105,200072072,78.0
3859,412690106,200072072,23.0
3860,412690107,200072072,31.0
3861,412690108,200072072,70.0
3862,412690109,200072072,15.0
3863,420440101,244200770,60.0
3864,420440102,244200770,96.0
3865,420440103,244200770,101.0
3866,420440201,244200770,89.0
3867,420440202,244200770,22.0
3868,420440203,244200770,52.0
3869,420950101,244200770,102.0
3870,420950102,244200770,45.0
3871,420950201,244200770,34.0
3872,420950202,244200770,63.0
3873,420950203,244200770,102.0
3874,420950204,244200770,33.0
3875,420950205,244200770,37.0
3876,420950301,244200770,60.0
3877,420950302,244200770,84.0
3878,421470101,200065886,16.0
3879,421470102,200065886,80.0
3880,421470201,200065886,23.0
3881,421470202,200065886,33.0
3882,421470301,200065886,30.0
3883,421470302,200065886,73.0
3884,421840101,200035731,28.0
3885,421840102,200035731,
3886,421840103,200035731,42.0
3887,421840104,200035731,34.0
3888,421840105,200035731,22.0
3889,421840106,200035731,18.0
3890,421860101,244200770,55.0
3891,421860102,244200770,67.0
3892,421860103,244200770,205.0
3893,421860104,244200770,
3894,421860105,244200770,81.0
3895,421860106,244200770,65.0
3896,421870101,200035731,86.0
3897,421870201,200035731,50.0
3898,421870202,200035731,97.0
3899,421870301,200035731,
3900,421870302,200035731,129.0
3901,421870303,200035731,80.0
3902,421870401,200035731,153.0
3903,421870501,200035731,128.0
3904,421870601,200035731,30.0
3905,421870602,200035731,75.0
3906,421870701,200035731,192.0
3907,421870702,200035731,96.0
3908,421870801,200035731,112.0
3909,421870802,200035731,112.0
3910,421870901,200035731,45.0
3911,421871001,200035731,92.0
3912,421890101,244200770,34.0
3913,421890102,244200770,26.0
3914,421890103,244200770,41.0
3915,421890104,244200770,37.0
3916,422070101,244200770,64.0
3917,422070102,244200770,62.0
3918,422070103,244200770,141.0
3919,422070104,244200770,68.0
3920,422070105,244200770,104.0
3921,422070201,244200770,67.0
3922,422070202,244200770,48.0
3923,422070301,244200770,5.0
3924,422070302,244200770,76.0
3925,422070303,244200770,58.0
3926,422070401,244200770,33.0
3927,422070402,244200770,53.0
3928,422070501,244200770,58.0
3929,422070502,244200770,76.0
3930,422070503,244200770,39.0
3931,422070504,244200770,20.0
3932,422180101,244200770,84.0
3933,422180102,244200770,126.0
3934,422180103,244200770,70.0
3935,422180104,244200770,120.0
3936,422180201,244200770,74.0
3937,422180202,244200770,74.0
3938,422180203,244200770,100.0
3939,422180204,244200770,101.0
3940,422180301,244200770,158.0
3941,422180302,244200770,145.0
3942,422180401,244200770,104.0
3943,422180402,244200770,53.0
3944,422180403,244200770,57.0
3945,422180404,244200770,199.0
3946,422180501,244200770,90.0
3947,422180502,244200770,190.0
3948,422180601,244200770,213.0
3949,422180602,244200770,95.0
3950,422180603,244200770,156.0
3951,422180701,244200770,153.0
3952,422180702,244200770,86.0
3953,422180801,244200770,116.0
3954,422180802,244200770,60.0
3955,422180803,244200770,52.0
3956,422180804,244200770,58.0
3957,422180805,244200770,30.0
3958,422180901,244200770,70.0
3959,422181001,244200770,143.0
3960,422181002,244200770,126.0
3961,422181101,244200770,119.0
3962,422181102,244200770,101.0
3963,422181103,244200770,98.0
3964,422181104,244200770,168.0
3965,422181201,244200770,89.0
3966,422181202,244200770,54.0
3967,422181203,244200770,48.0
3968,422181301,244200770,99.0
3969,422181302,244200770,79.0
3970,422181303,244200770,77.0
3971,422181304,244200770,153.0
3972,422181401,244200770,12.0
3973,422181402,244200770,46.0
3974,422181403,244200770,36.0
3975,422181404,244200770,36.0
3976,422181405,244200770,64.0
3977,422181406,244200770,108.0
3978,422181501,244200770,121.0
3979,422181502,244200770,74.0
3980,422181503,244200770,88.0
3981,422181601,244200770,94.0
3982,422181602,244200770,83.0
3983,422181603,244200770,50.0
3984,422181701,244200770,17.0
3985,422181702,244200770,128.0
3986,422181801,244200770,70.0
3987,422181802,244200770,93.0
3988,422181803,244200770,58.0
3989,422181804,244200770,139.0
3990,422181805,244200770,48.0
3991,422181901,244200770,60.0
3992,422181902,244200770,120.0
3993,422181903,244200770,46.0
3994,422182001,244200770,87.0
3995,422182002,244200770,86.0
3996,422182003,244200770,49.0
3997,422182004,244200770,51.0
3998,422182005,244200770,50.0
3999,422182101,244200770,171.0
4000,422182102,244200770,79.0
4001,422182103,244200770,40.0
4002,422182201,244200770,139.0
4003,422182202,244200770,40.0
4004,422182203,244200770,73.0
4005,422182204,244200770,74.0
4006,422182205,244200770,108.0
4007,422182206,244200770,109.0
4008,422182301,244200770,9.0
4009,422182401,244200770,
4010,422790101,200065886,36.0
4011,422790102,200065886,22.0
4012,422790103,200065886,15.0
4013,422790201,200065886,7.0
4014,422790202,200065886,30.0
4015,431570101,200073419,69.0
4016,431570102,200073419,13.0
4017,431570103,200073419,35.0
4018,431570104,200073419,86.0
4019,431570105,200073419,58.0
4020,431570106,200073419,58.0
4021,431570107,200073419,236.0
4022,431570108,200073419,86.0
4023,440030101,244400552,
4024,440030102,244400552,
4025,440030103,244400552,
4026,440030201,244400552,
4027,440200101,244400404,98.0
4028,440200102,244400404,69.0
4029,440200103,244400404,58.0
4030,440200104,244400404,50.0
4031,440200105,244400404,47.0
4032,440200106,244400404,28.0
4033,440200107,244400404,39.0
4034,440260101,244400404,37.0
4035,440260102,244400404,40.0
4036,440260103,244400404,14.0
4037,440260104,244400404,14.0
4038,440260106,244400404,
4039,440260107,244400404,44.0
4040,440260108,244400404,18.0
4041,440350101,244400404,49.0
4042,440350102,244400404,47.0
4043,440350103,244400404,13.0
4044,440350104,244400404,51.0
4045,440350105,244400404,18.0
4046,440350106,244400404,25.0
4047,440350107,244400404,8.0
4048,440350108,244400404,
4049,440350109,244400404,
4050,440350110,244400404,
4051,440360101,200072726,136.0
4052,440360102,200072726,98.0
4053,440360103,200072726,76.0
4054,440360104,200072726,53.0
4055,440360105,200072726,
4056,440470101,244400404,75.0
4057,440470102,244400404,23.0
4058,440470103,244400404,44.0
4059,440470201,244400404,31.0
4060,440470202,244400404,21.0
4061,440470203,244400404,15.0
4062,440470301,244400404,18.0
4063,440470302,244400404,75.0
4064,440550101,244400610,39.0
4065,440550102,244400610,32.0
4066,440550103,244400610,40.0
4067,440550104,244400610,50.0
4068,440550105,244400610,52.0
4069,440550106,244400610,54.0
4070,440690101,244400610,34.0
4071,440690102,244400610,23.0
4072,440690103,244400610,49.0
4073,440690104,244400610,
4074,440690105,244400610,38.0
4075,440690106,244400610,18.0
4076,440690107,244400610,23.0
4077,441090101,244400404,90.0
4078,441090102,244400404,54.0
4079,441090103,244400404,115.0
4080,441090104,244400404,41.0
4081,441090105,244400404,48.0
4082,441090106,244400404,196.0
4083,441090108,244400404,142.0
4084,441090109,244400404,74.0
4085,441090201,244400404,75.0
4086,441090202,244400404,232.0
4087,441090203,244400404,
4088,441090204,244400404,207.0
4089,441090205,244400404,75.0
4090,441090206,244400404,154.0
4091,441090207,244400404,104.0
4092,441090208,244400404,63.0
4093,441090209,244400404,30.0
4094,441090301,244400404,99.0
4095,441090302,244400404,109.0
4096,441090303,244400404,
4097,441090304,244400404,66.0
4098,441090305,244400404,99.0
4099,441090306,244400404,194.0
4100,441090307,244400404,39.0
4101,441090308,244400404,39.0
4102,441090309,244400404,40.0
4103,441090311,244400404,83.0
4104,441090312,244400404,29.0
4105,441090401,244400404,92.0
4106,441090402,244400404,97.0
4107,441090403,244400404,62.0
4108,441090404,244400404,77.0
4109,441090405,244400404,53.0
4110,441090406,244400404,66.0
4111,441090407,244400404,50.0
4112,441090408,244400404,90.0
4113,441090409,244400404,69.0
4114,441090410,244400404,49.0
4115,441090501,244400404,28.0
4116,441090502,244400404,82.0
4117,441090503,244400404,44.0
4118,441090504,244400404,166.0
4119,441090505,244400404,104.0
4120,441090506,244400404,
4121,441090507,244400404,
4122,441090508,244400404,94.0
4123,441090509,244400404,75.0
4124,441090510,244400404,67.0
4125,441090511,244400404,74.0
4126,441090601,244400404,
4127,441090602,244400404,230.0
4128,441090603,244400404,230.0
4129,441090604,244400404,219.0
4130,441090701,244400404,35.0
4131,441090702,244400404,
4132,441090703,244400404,80.0
4133,441090705,244400404,68.0
4134,441090706,244400404,80.0
4135,441090707,244400404,35.0
4136,441090708,244400404,136.0
4137,441090709,244400404,27.0
4138,441090710,244400404,12.0
4139,441090801,244400404,195.0
4140,441090802,244400404,27.0
4141,441090803,244400404,415.0
4142,441090804,244400404,150.0
4143,441090805,244400404,31.0
4144,441090806,244400404,112.0
4145,441090807,244400404,283.0
4146,441090808,244400404,42.0
4147,441090809,244400404,81.0
4148,441090901,244400404,49.0
4149,441090902,244400404,48.0
4150,441090903,244400404,197.0
4151,441090904,244400404,57.0
4152,441090905,244400404,155.0
4153,441090906,244400404,229.0
4154,441090908,244400404,13.0
4155,441090909,244400404,75.0
4156,441090910,244400404,125.0
4157,441091001,244400404,79.0
4158,441091002,244400404,39.0
4159,441091003,244400404,79.0
4160,441091005,244400404,54.0
4161,441091006,244400404,294.0
4162,441091007,244400404,62.0
4163,441091008,244400404,223.0
4164,441091009,244400404,120.0
4165,441091010,244400404,124.0
4166,441091011,244400404,70.0
4167,441091012,244400404,24.0
4168,441091013,244400404,
4169,441091101,244400404,191.0
4170,441091102,244400404,76.0
4171,441091103,244400404,59.0
4172,441091104,244400404,44.0
4173,441091105,244400404,32.0
4174,441140101,244400404,9.0
4175,441140102,244400404,28.0
4176,441140103,244400404,30.0
4177,441140104,244400404,70.0
4178,441140105,244400404,
4179,441140106,244400404,73.0
4180,441140107,244400404,48.0
4181,441140108,244400404,157.0
4182,441140109,244400404,24.0
4183,441140110,244400404,56.0
4184,441140111,244400404,23.0
4185,441140112,244400404,
4186,441140113,244400404,24.0
4187,441140114,244400404,
4188,441140115,244400404,
4189,441290101,200000438,95.0
4190,441290102,200000438,34.0
4191,441310101,200067346,85.0
4192,441310102,200067346,39.0
4193,441310103,200067346,38.0
4194,441310104,200067346,77.0
4195,441320101,244400644,40.0
4196,441320102,244400644,63.0
4197,441320103,244400644,43.0
4198,441320104,244400644,23.0
4199,441430101,244400404,32.0
4200,441430201,244400404,105.0
4201,441430301,244400404,155.0
4202,441430302,244400404,72.0
4203,441430303,244400404,44.0
4204,441430401,244400404,276.0
4205,441430402,244400404,18.0
4206,441430501,244400404,64.0
4207,441430502,244400404,54.0
4208,441430601,244400404,86.0
4209,441430602,244400404,48.0
4210,441430701,244400404,53.0
4211,441430702,244400404,110.0
4212,441540101,244400586,51.0
4213,441540102,244400586,39.0
4214,441540103,244400586,62.0
4215,441540104,244400586,33.0
4216,441620101,244400404,
4217,441620102,244400404,25.0
4218,441620103,244400404,24.0
4219,441620104,244400404,
4220,441620201,244400404,33.0
4221,441620202,244400404,24.0
4222,441620203,244400404,53.0
4223,441620301,244400404,42.0
4224,441620302,244400404,66.0
4225,441620401,244400404,48.0
4226,441620402,244400404,64.0
4227,441620501,244400404,174.0
4228,441620502,244400404,131.0
4229,441620503,244400404,36.0
4230,441620504,244400404,106.0
4231,441620505,244400404,62.0
4232,441620506,244400404,
4233,441620601,244400404,45.0
4234,441620602,244400404,36.0
4235,441620603,244400404,72.0
4236,441620604,244400404,37.0
4237,441620701,244400404,52.0
4238,441620702,244400404,98.0
4239,441620801,244400404,55.0
4240,441620802,244400404,
4241,441620803,244400404,
4242,441620804,244400404,
4243,441620805,244400404,
4244,441720101,244400404,20.0
4245,441720102,244400404,33.0
4246,441720103,244400404,11.0
4247,441720104,244400404,50.0
4248,441720105,244400404,86.0
4249,441720106,244400404,22.0
4250,441840101,244400644,131.0
4251,441840102,244400644,
4252,441840103,244400644,51.0
4253,441840104,244400644,77.0
4254,441840105,244400644,115.0
4255,441840106,244400644,115.0
4256,441840107,244400644,101.0
4257,441840108,244400644,31.0
4258,441840109,244400644,68.0
4259,441840110,244400644,66.0
4260,441840111,244400644,67.0
4261,441840112,244400644,188.0
4262,441840113,244400644,74.0
4263,441840114,244400644,57.0
4264,441840115,244400644,127.0
4265,441840116,244400644,93.0
4266,441840117,244400644,42.0
4267,441840119,244400644,
4268,441840120,244400644,64.0
4269,441840121,244400644,36.0
4270,441840122,244400644,184.0
4271,441840123,244400644,69.0
4272,441840124,244400644,127.0
4273,441840125,244400644,93.0
4274,441840126,244400644,62.0
4275,441840129,244400644,
4276,441840130,244400644,36.0
4277,441840131,244400644,48.0
4278,441840132,244400644,143.0
4279,441840133,244400644,23.0
4280,441840134,244400644,45.0
4281,441900101,244400404,56.0
4282,441900102,244400404,39.0
4283,441900103,244400404,58.0
4284,441900104,244400404,44.0
4285,441900105,244400404,20.0
4286,441900106,244400404,22.0
4287,441900107,244400404,34.0
4288,441900108,244400404,28.0
4289,441900109,244400404,22.0
4290,441900110,244400404,46.0
4291,441900111,244400404,45.0
4292,441900112,244400404,
4293,442150101,244400404,61.0
4294,442150102,244400404,12.0
4295,442150103,244400404,65.0
4296,442150104,244400404,
4297,442150105,244400404,43.0
4298,442150106,244400404,9.0
4299,442150107,244400404,18.0
4300,442150108,244400404,29.0
4301,450040101,244500203,108.0
4302,450040102,244500203,48.0
4303,450040103,244500203,69.0
4304,450040201,244500203,31.0
4305,450040202,244500203,34.0
4306,450680101,244500203,164.0
4307,450680102,244500203,90.0
4308,450680103,244500203,160.0
4309,450680104,244500203,76.0
4310,450680105,244500203,132.0
4311,450750101,244500468,21.0
4312,450750102,244500468,27.0
4313,450750103,244500468,26.0
4314,450750104,244500468,68.0
4315,451470101,244500468,
4316,451470102,244500468,21.0
4317,451470103,244500468,95.0
4318,451470201,244500468,
4319,451470301,244500468,24.0
4320,451470302,244500468,134.0
4321,451470303,244500468,16.0
4322,451470401,244500468,87.0
4323,451470402,244500468,133.0
4324,451550101,244500211,80.0
4325,451550102,244500211,76.0
4326,451550201,244500211,86.0
4327,451550202,244500211,85.0
4328,451550301,244500211,76.0
4329,451550302,244500211,111.0
4330,452080101,244500203,280.0
4331,452080102,244500203,108.0
4332,452080103,244500203,181.0
4333,452080104,244500203,176.0
4334,452080105,244500203,138.0
4335,452080106,244500203,67.0
4336,452080107,244500203,179.0
4337,452320101,244500468,10.0
4338,452320102,244500468,26.0
4339,452320103,244500468,42.0
4340,452320201,244500468,10.0
4341,452320202,244500468,28.0
4342,452320203,244500468,54.0
4343,452320301,244500468,35.0
4344,452320303,244500468,33.0
4345,452320304,244500468,29.0
4346,452340101,244500468,69.0
4347,452340102,244500468,67.0
4348,452340103,244500468,56.0
4349,452340201,244500468,43.0
4350,452340301,244500468,149.0
4351,452340401,244500468,121.0
4352,452340501,244500468,99.0
4353,452340502,244500468,78.0
4354,452340601,244500468,129.0
4355,452340602,244500468,140.0
4356,452340603,244500468,45.0
4357,452340604,244500468,79.0
4358,452340701,244500468,84.0
4359,452340702,244500468,136.0
4360,452340801,244500468,24.0
4361,452340802,244500468,67.0
4362,452340803,244500468,133.0
4363,452340901,244500468,204.0
4364,452341001,244500468,101.0
4365,452341002,244500468,62.0
4366,452341101,244500468,58.0
4367,452341102,244500468,55.0
4368,452341103,244500468,99.0
4369,452341104,244500468,37.0
