,CODE_INSEE,LIBCOM,DEP
33323,66179,Saint-Laurent-de-Cerdans,66
33324,66180,Saint-Laurent-de-la-Salanque,66
33327,66181,Sainte-Léocadie,66
33328,66182,Sainte-Marie-la-Mer,66
33329,66183,Saint-Marsal,66
33330,66184,Saint-Martin-de-Fenouillet,66
33331,66185,Saint-Michel-de-Llotes,66
33332,66186,Saint-Nazaire,66
33333,66187,Saint-Paul-de-Fenouillet,66
33334,66188,Saint-Pierre-dels-Forcats,66
33335,66189,Saleilles,66
33336,66190,Salses-le-Château,66
33337,66191,Sansa,66
33338,66192,Sauto,66
33339,66193,Serdinya,66
33340,66194,Serralongue,66
33341,66195,Le Soler,66
33343,66196,Sorède,66
33344,66197,Souanyas,66
33345,66198,Sournia,66
33346,66199,Taillet,66
33347,66201,Tarerach,66
33348,66202,Targassonne,66
33349,66203,Taulis,66
33350,66204,Taurinya,66
33351,66205,Tautavel,66
33352,66206,Le Tech,66
33353,66207,Terrats,66
33354,66208,Théza,66
33355,66209,Thuès-Entre-Valls,66
33356,66210,Thuir,66
33359,66211,Tordères,66
33360,66212,Torreilles,66
33361,66213,Toulouges,66
33363,66214,Tresserre,66
33364,66215,Trévillach,66
33365,66216,Trilla,66
33366,66217,Trouillas,66
33367,66218,Ur,66
33368,66219,Urbanya,66
33369,66220,Valcebollère,66
33370,66221,Valmanya,66
33371,66222,Vernet-les-Bains,66
33372,66223,Villefranche-de-Conflent,66
33373,66224,Villelongue-de-la-Salanque,66
33374,66225,Villelongue-dels-Monts,66
33375,66226,Villemolaque,66
33376,66227,Villeneuve-de-la-Raho,66
33377,66228,Villeneuve-la-Rivière,66
33378,66230,Vinça,66
33379,66231,Vingrau,66
33380,66232,Vira,66
33381,66233,Vivès,66
33382,66234,Le Vivier,66
33383,67001,Achenheim,67
33384,67002,Adamswiller,67
33385,67003,Albé,67
33386,67004,Sommerau,67
33387,67005,Alteckendorf,67
33388,67006,Altenheim,67
33389,67008,Altorf,67
33390,67009,Altwiller,67
33391,67010,Andlau,67
33392,67011,Artolsheim,67
33393,67012,Aschbach,67
33394,67013,Asswiller,67
33395,67016,Avolsheim,67
33396,67017,Baerendorf,67
33397,67018,Balbronn,67
33398,67019,Baldenheim,67
33399,67020,Barembach,67
33400,67021,Barr,67
33402,67022,Bassemberg,67
33403,67023,Batzendorf,67
33404,67025,Beinheim,67
33405,67026,Bellefosse,67
33406,67027,Belmont,67
33407,67028,Benfeld,67
33408,67029,Berg,67
33409,67030,Bergbieten,67
33410,67031,Bernardswiller,67
33411,67032,Bernardvillé,67
33412,67033,Bernolsheim,67
33413,67034,Berstett,67
33414,67035,Berstheim,67
33415,67036,Bettwiller,67
33416,67037,Biblisheim,67
33417,67038,Bietlenheim,67
33418,67039,Bilwisheim,67
33419,67040,Bindernheim,67
33420,67043,Bischheim,67
33428,67044,Bischholtz,67
33429,67045,Bischoffsheim,67
33430,67046,Bischwiller,67
33435,67047,Bissert,67
33436,67048,Bitschhoffen,67
33437,67049,Blaesheim,67
33438,67050,Blancherupt,67
33439,67051,Blienschwiller,67
33440,67052,Bœrsch,67
33441,67053,Bœsenbiesen,67
33442,67054,Bolsenheim,67
33443,67055,Boofzheim,67
33444,67056,Bootzheim,67
33445,67057,Bosselshausen,67
33446,67058,Bossendorf,67
33447,67059,Bourg-Bruche,67
33448,67060,Bourgheim,67
33449,67061,Bouxwiller,67
33450,67062,Breitenau,67
33451,67063,Breitenbach,67
33452,67065,Breuschwickersheim,67
33453,67066,La Broque,67
33454,67067,Brumath,67
33458,67068,Buswiller,67
33459,67069,Buhl,67
33460,67070,Burbach,67
33461,67071,Bust,67
33462,67072,Butten,67
33463,67073,Châtenois,67
33464,67074,Cleebourg,67
33465,67075,Climbach,67
33466,67076,Colroy-la-Roche,67
33467,67077,Cosswiller,67
33468,67078,Crastatt,67
33469,67079,Crœttwiller,67
33470,67080,Dachstein,67
33471,67081,Dahlenheim,67
33472,67082,Dalhunden,67
33473,67083,Dambach,67
33474,67084,Dambach-la-Ville,67
33475,67085,Dangolsheim,67
33476,67086,Daubensand,67
33477,67087,Dauendorf,67
33478,67088,Dehlingen,67
33479,67089,Dettwiller,67
33480,67090,Diebolsheim,67
33481,67091,Diedendorf,67
33482,67092,Dieffenbach-au-Val,67
33483,67093,Dieffenbach-lès-Wœrth,67
33484,67094,Dieffenthal,67
33485,67095,Diemeringen,67
33486,67096,Dimbsthal,67
33487,67097,Dingsheim,67
33488,67098,Dinsheim-sur-Bruche,67
33489,67099,Domfessel,67
33490,67100,Donnenheim,67
33491,67101,Dorlisheim,67
33492,67102,Dossenheim-Kochersberg,67
33493,67103,Dossenheim-sur-Zinsel,67
33494,67104,Drachenbronn-Birlenbach,67
33495,67105,Drulingen,67
33496,67106,Drusenheim,67
33497,67107,Duntzenheim,67
33498,67108,Duppigheim,67
33499,67109,Durningen,67
33500,67110,Durrenbach,67
33501,67111,Durstel,67
33502,67112,Duttlenheim,67
33503,67113,Eberbach-Seltz,67
33504,67115,Ebersheim,67
33505,67116,Ebersmunster,67
33506,67117,Eckartswiller,67
33507,67118,Eckbolsheim,67
33509,67119,Eckwersheim,67
33510,67120,Eichhoffen,67
33511,67121,Elsenheim,67
33512,67122,Wangenbourg-Engenthal,67
33513,67123,Engwiller,67
33514,67124,Entzheim,67
33515,67125,Epfig,67
33516,67126,Erckartswiller,67
33517,67127,Ergersheim,67
33518,67128,Ernolsheim-Bruche,67
33519,67129,Ernolsheim-lès-Saverne,67
33520,67130,Erstein,67
33524,67131,Eschau,67
33525,67132,Eschbach,67
33526,67133,Eschbourg,67
33527,67134,Eschwiller,67
33528,67135,Ettendorf,67
33529,67136,Eywiller,67
33530,67137,Fegersheim,67
33531,67138,Fessenheim-le-Bas,67
33532,67139,Flexbourg,67
33533,67140,Forstfeld,67
33534,67141,Forstheim,67
33535,67142,Fort-Louis,67
33536,67143,Fouchy,67
33537,67144,Fouday,67
33538,67145,Friedolsheim,67
33539,67146,Friesenheim,67
33540,67147,Frœschwiller,67
33541,67148,Frohmuhl,67
33542,67149,Furchhausen,67
33543,67150,Furdenheim,67
33544,67151,Gambsheim,67
33545,67152,Geispolsheim,67
33547,67153,Geiswiller-Zœbersdorf,67
33548,67154,Gerstheim,67
33549,67155,Gertwiller,67
33550,67156,Geudertheim,67
33551,67159,Gœrlingen,67
33552,67160,Gœrsdorf,67
33553,67161,Gottenhouse,67
33554,67162,Gottesheim,67
33555,67163,Gougenheim,67
33556,67164,Goxwiller,67
33557,67165,Grandfontaine,67
33558,67166,Grassendorf,67
33559,67167,Grendelbruch,67
33560,67168,Gresswiller,67
33561,67169,Gries,67
33562,67172,Griesheim-près-Molsheim,67
33563,67173,Griesheim-sur-Souffel,67
33564,67174,Gumbrechtshoffen,67
33565,67176,Gundershoffen,67
33566,67177,Gunstett,67
33567,67178,Gungwiller,67
33568,67179,Haegen,67
33569,67180,Haguenau,67
33585,67181,Handschuheim,67
33586,67182,Hangenbieten,67
33587,67183,Harskirchen,67
33588,67184,Hatten,67
33589,67185,Hattmatt,67
33590,67186,Hegeney,67
33591,67187,Heidolsheim,67
33592,67188,Heiligenberg,67
33593,67189,Heiligenstein,67
33594,67190,Hengwiller,67
33595,67191,Herbitzheim,67
33596,67192,Herbsheim,67
33597,67194,Herrlisheim,67
33598,67195,Hessenheim,67
33599,67196,Hilsenheim,67
33600,67197,Hindisheim,67
33601,67198,Hinsbourg,67
33602,67199,Hinsingen,67
33603,67200,Hipsheim,67
33604,67201,Hirschland,67
33605,67202,Hochfelden,67
33606,67203,Hochstett,67
33607,67204,Hœnheim,67
33612,67205,Hœrdt,67
33613,67206,Hoffen,67
33614,67208,Hohengœft,67
33615,67209,Hohfrankenheim,67
33616,67210,Le Hohwald,67
33617,67212,Holtzheim,67
33618,67213,Hunspach,67
33619,67214,Hurtigheim,67
33620,67215,Huttendorf,67
33621,67216,Huttenheim,67
33622,67217,Ichtratzheim,67
33623,67218,Illkirch-Graffenstaden,67
33633,67220,Ingenheim,67
33634,67221,Ingolsheim,67
33635,67222,Ingwiller,67
33636,67223,Innenheim,67
33637,67225,Issenhausen,67
33638,67226,Ittenheim,67
33639,67227,Itterswiller,67
33640,67228,Neugartheim-Ittlenheim,67
33641,67229,Jetterswiller,67
33642,67230,Kaltenhouse,67
33643,67231,Kauffenheim,67
33644,67232,Keffenach,67
33645,67233,Kertzfeld,67
33646,67234,Keskastel,67
33647,67235,Kesseldorf,67
33648,67236,Kienheim,67
33649,67237,Kilstett,67
33650,67238,Kindwiller,67
33651,67239,Kintzheim,67
33652,67240,Kirchheim,67
33653,67241,Kirrberg,67
33654,67242,Kirrwiller,67
33655,67244,Kleingœft,67
33656,67245,Knœrsheim,67
33657,67246,Kogenheim,67
33658,67247,Kolbsheim,67
33659,67248,Krautergersheim,67
33660,67249,Krautwiller,67
33661,67250,Kriegsheim,67
33662,67252,Kurtzenhouse,67
33663,67253,Kuttolsheim,67
33664,67254,Kutzenhausen,67
33665,67255,Lalaye,67
33666,67256,Lampertheim,67
33667,67257,Lampertsloch,67
33668,67258,Landersheim,67
33669,67259,Langensoultzbach,67
33670,67260,Laubach,67
33671,67261,Lauterbourg,67
33672,67263,Lembach,67
33673,67264,Leutenheim,67
33674,67265,Lichtenberg,67
33675,67266,Limersheim,67
33676,67267,Lingolsheim,67
33683,67268,Lipsheim,67
33684,67269,Littenheim,67
33685,67270,Lixhausen,67
33686,67271,Lobsann,67
33687,67272,Lochwiller,67
33688,67273,Lohr,67
33689,67274,Lorentzen,67
33690,67275,Lupstein,67
33691,67276,Lutzelhouse,67
33692,67277,Mackenheim,67
33693,67278,Mackwiller,67
33694,67279,Maennolsheim,67
33695,67280,Maisonsgoutte,67
33696,67281,Marckolsheim,67
33697,67282,Marlenheim,67
33698,67283,Marmoutier,67
33699,67285,Matzenheim,67
33700,67286,Meistratzheim,67
33701,67287,Melsheim,67
33702,67288,Memmelshoffen,67
33703,67289,Menchhoffen,67
33704,67290,Merkwiller-Pechelbronn,67
33705,67291,Mertzwiller,67
33706,67292,Mietesheim,67
33707,67293,Minversheim,67
33708,67295,Mittelbergheim,67
33709,67296,Mittelhausbergen,67
33710,67298,Mittelschaeffolsheim,67
33711,67299,Mollkirch,67
33712,67300,Molsheim,67
33716,67301,Mommenheim,67
33717,67302,Monswiller,67
33718,67303,Morsbronn-les-Bains,67
33719,67304,Morschwiller,67
33720,67305,Mothern,67
33721,67306,Muhlbach-sur-Bruche,67
33722,67307,Mulhausen,67
33723,67308,Munchhausen,67
33724,67309,Mundolsheim,67
33726,67310,Mussig,67
33727,67311,Muttersholtz,67
33728,67312,Mutzenhouse,67
33729,67313,Mutzig,67
33731,67314,Natzwiller,67
33732,67315,Neewiller-près-Lauterbourg,67
33733,67317,Neubois,67
33734,67319,Neuhaeusel,67
33735,67320,Neuve-Église,67
33736,67321,Neuviller-la-Roche,67
33737,67322,Neuwiller-lès-Saverne,67
33738,67324,Niederbronn-les-Bains,67
33739,67325,Niederhaslach,67
33740,67326,Niederhausbergen,67
33741,67327,Niederlauterbach,67
33742,67328,Niedermodern,67
33743,67329,Niedernai,67
33744,67330,Niederrœdern,67
33745,67331,Niederschaeffolsheim,67
33746,67333,Niedersoultzbach,67
33747,67334,Niedersteinbach,67
33748,67335,Nordheim,67
33749,67336,Nordhouse,67
33750,67337,Nothalten,67
33751,67338,Obenheim,67
33752,67339,Betschdorf,67
33753,67340,Oberbronn,67
33754,67341,Oberdorf-Spachbach,67
33755,67342,Oberhaslach,67
33756,67343,Oberhausbergen,67
33757,67344,Oberhoffen-lès-Wissembourg,67
33758,67345,Oberhoffen-sur-Moder,67
33759,67346,Oberlauterbach,67
33760,67347,Obermodern-Zutzendorf,67
33761,67348,Obernai,67
33766,67349,Oberrœdern,67
33767,67350,Oberschaeffolsheim,67
33768,67351,Seebach,67
33769,67352,Obersoultzbach,67
33770,67353,Obersteinbach,67
33771,67354,Odratzheim,67
33772,67355,Oermingen,67
33773,67356,Offendorf,67
33774,67358,Offwiller,67
33775,67359,Ohlungen,67
33776,67360,Ohnenheim,67
33777,67361,Olwisheim,67
33778,67362,Orschwiller,67
33779,67363,Osthoffen,67
33780,67364,Osthouse,67
33781,67365,Ostwald,67
33786,67366,Ottersthal,67
33787,67367,Otterswiller,67
33788,67368,Ottrott,67
33789,67369,Ottwiller,67
33790,67370,Petersbach,67
33791,67371,La Petite-Pierre,67
33792,67372,Val-de-Moder,67
33793,67373,Pfalzweyer,67
33794,67375,Pfulgriesheim,67
33795,67377,Plaine,67
33796,67378,Plobsheim,67
33797,67379,Preuschdorf,67
33798,67380,Printzheim,67
33799,67381,Puberg,67
33800,67382,Quatzenheim,67
33801,67383,Rangen,67
33802,67384,Ranrupt,67
33803,67385,Ratzwiller,67
33804,67386,Rauwiller,67
33805,67387,Reichsfeld,67
33806,67388,Reichshoffen,67
33808,67389,Reichstett,67
33809,67391,Reinhardsmunster,67
33810,67392,Reipertswiller,67
33811,67394,Retschwiller,67
33812,67395,Reutenbourg,67
33813,67396,Rexingen,67
33814,67397,Rhinau,67
33815,67398,Richtolsheim,67
33816,67400,Riedseltz,67
33817,67401,Rimsdorf,67
33818,67403,Ringendorf,67
33819,67404,Rittershoffen,67
33820,67405,Rœschwoog,67
33821,67406,Rohr,67
33822,67407,Rohrwiller,67
33823,67408,Romanswiller,67
33824,67409,Roppenheim,67
33825,67410,Rosenwiller,67
33826,67411,Rosheim,67
33827,67412,Rossfeld,67
33828,67413,Rosteig,67
33829,67414,Rothau,67
33830,67415,Rothbach,67
33831,67416,Rott,67
33832,67417,Rottelsheim,67
33833,67418,Rountzenheim-Auenheim,67
33834,67420,Russ,67
33835,67421,Saales,67
33836,67422,Saasenheim,67
33837,67423,Saessolsheim,67
33838,67424,Saint-Blaise-la-Roche,67
33839,67425,Saint-Jean-Saverne,67
33840,67426,Saint-Martin,67
33841,67427,Saint-Maurice,67
33842,67428,Saint-Nabor,67
33843,67429,Saint-Pierre,67
33844,67430,Saint-Pierre-Bois,67
33845,67432,Salmbach,67
33846,67433,Sand,67
33847,67434,Sarre-Union,67
33848,67435,Sarrewerden,67
33849,67436,Saulxures,67
33850,67437,Saverne,67
33856,67438,Schaeffersheim,67
33857,67440,Schaffhouse-près-Seltz,67
33858,67441,Schalkendorf,67
33859,67442,Scharrachbergheim-Irmstett,67
33860,67443,Scheibenhard,67
33861,67444,Scherlenheim,67
33862,67445,Scherwiller,67
33863,67446,Schillersdorf,67
33864,67447,Schiltigheim,67
33876,67448,Schirmeck,67
33877,67449,Schirrhein,67
33878,67450,Schirrhoffen,67
33879,67451,Schleithal,67
33880,67452,Schnersheim,67
33881,67453,Schœnau,67
33882,67454,Schœnbourg,67
33883,67455,Schœnenbourg,67
33884,67456,Schopperten,67
33885,67458,Schweighouse-sur-Moder,67
33886,67459,Schwenheim,67
33887,67460,Schwindratzheim,67
33888,67461,Schwobsheim,67
33889,67462,Sélestat,67
33898,67463,Seltz,67
33899,67464,Sermersheim,67
33900,67465,Sessenheim,67
33901,67466,Siegen,67
33902,67467,Siewiller,67
33903,67468,Siltzheim,67
33904,67470,Solbach,67
33905,67471,Souffelweyersheim,67
33907,67472,Soufflenheim,67
33908,67473,Soultz-les-Bains,67
33909,67474,Soultz-sous-Forêts,67
33910,67475,Sparsbach,67
33911,67476,Stattmatten,67
33912,67477,Steige,67
33913,67478,Steinbourg,67
33914,67479,Steinseltz,67
33915,67480,Still,67
33916,67481,Stotzheim,67
33917,67482,Strasbourg,67
34033,67483,Struth,67
34034,67484,Stundwiller,67
34035,67485,Stutzheim-Offenheim,67
34036,67486,Sundhouse,67
34037,67487,Surbourg,67
34038,67488,Thal-Drulingen,67
34039,67489,Thal-Marmoutier,67
34040,67490,Thanvillé,67
34041,67491,Tieffenbach,67
34042,67492,Traenheim,67
34043,67493,Triembach-au-Val,67
34044,67494,Trimbach,67
34045,67495,Truchtersheim,67
34046,67497,Uhlwiller,67
34047,67498,Uhrwiller,67
34048,67499,Urbeis,67
34049,67500,Urmatt,67
34050,67501,Uttenheim,67
34051,67502,Uttenhoffen,67
34052,67503,Uttwiller,67
34053,67504,Valff,67
34054,67505,La Vancelle,67
34055,67506,Vendenheim,67
34057,67507,Villé,67
34058,67508,Vœllerdingen,67
34059,67509,Volksberg,67
34060,67510,Wahlenheim,67
34061,67511,Walbourg,67
34062,67513,Waldersbach,67
34063,67514,Waldhambach,67
34064,67515,Waldolwisheim,67
34065,67516,Waltenheim-sur-Zorn,67
34066,67517,Wangen,67
34067,67519,La Wantzenau,67
34069,67520,Wasselonne,67
34071,67521,Weinbourg,67
34072,67522,Weislingen,67
34073,67523,Weitbruch,67
34074,67524,Weiterswiller,67
34075,67525,Westhoffen,67
34076,67526,Westhouse,67
34077,67527,Westhouse-Marmoutier,67
34078,67528,Weyer,67
34079,67529,Weyersheim,67
34080,67530,Wickersheim-Wilshausen,67
34081,67531,Wildersbach,67
34082,67532,Willgottheim,67
34083,67534,Wilwisheim,67
34084,67535,Wimmenau,67
34085,67536,Windstein,67
34086,67537,Wingen,67
34087,67538,Wingen-sur-Moder,67
34088,67539,Wingersheim les Quatre Bans,67
34089,67540,Wintershouse,67
34090,67541,Wintzenbach,67
34091,67542,Wintzenheim-Kochersberg,67
34092,67543,Wisches,67
34093,67544,Wissembourg,67
34098,67545,Witternheim,67
34099,67546,Wittersheim,67
34100,67547,Wittisheim,67
34101,67548,Wiwersheim,67
34102,67550,Wœrth,67
34103,67551,Wolfisheim,67
34104,67552,Wolfskirchen,67
34105,67553,Wolschheim,67
34106,67554,Wolxheim,67
34107,67555,Zehnacker,67
34108,67556,Zeinheim,67
34109,67557,Zellwiller,67
34110,67558,Zinswiller,67
34111,67559,Zittersheim,67
34112,68001,Algolsheim,68
34113,68002,Altenach,68
34114,68004,Altkirch,68
34116,68005,Ammerschwihr,68
34117,68006,Bernwiller,68
34118,68007,Andolsheim,68
34119,68008,Appenwihr,68
34120,68009,Artzenheim,68
34121,68010,Aspach,68
34122,68011,Aspach-le-Bas,68
34123,68012,Aspach-Michelbach,68
34124,68013,Attenschwiller,68
34125,68014,Aubure,68
34126,68015,Baldersheim,68
34127,68016,Balgau,68
34128,68017,Ballersdorf,68
34129,68018,Balschwiller,68
34130,68019,Baltzenheim,68
34131,68020,Bantzenheim,68
34132,68021,Bartenheim,68
34133,68022,Battenheim,68
34134,68023,Beblenheim,68
34135,68024,Bellemagny,68
34136,68025,Bendorf,68
34137,68026,Bennwihr,68
34138,68027,Berentzwiller,68
34139,68028,Bergheim,68
34140,68029,Bergholtz,68
34141,68030,Bergholtzzell,68
34142,68032,Berrwiller,68
34143,68033,Bettendorf,68
34144,68034,Bettlach,68
34145,68035,Biederthal,68
34146,68036,Biesheim,68
34147,68037,Biltzheim,68
34148,68038,Bischwihr,68
34149,68039,Bisel,68
34150,68040,Bitschwiller-lès-Thann,68
34151,68041,Blodelsheim,68
34152,68042,Blotzheim,68
34153,68043,Bollwiller,68
34154,68044,Le Bonhomme,68
34155,68045,Bourbach-le-Bas,68
34156,68046,Bourbach-le-Haut,68
34157,68049,Bouxwiller,68
34158,68050,Bréchaumont,68
34159,68051,Breitenbach-Haut-Rhin,68
34160,68052,Bretten,68
34161,68054,Brinckheim,68
34162,68055,Bruebach,68
34163,68056,Brunstatt-Didenheim,68
34166,68057,Buethwiller,68
34167,68058,Buhl,68
34168,68059,Burnhaupt-le-Bas,68
34169,68060,Burnhaupt-le-Haut,68
34170,68061,Buschwiller,68
34171,68062,Carspach,68
34172,68063,Cernay,68
34177,68064,Chalampé,68
34178,68065,Chavannes-sur-l'Étang,68
34179,68066,Colmar,68
34205,68067,Courtavon,68
34206,68068,Dannemarie,68
34207,68069,Dessenheim,68
34208,68071,Diefmatten,68
34209,68072,Dietwiller,68
34210,68073,Dolleren,68
34211,68074,Durlinsdorf,68
34212,68075,Durmenach,68
34213,68076,Durrenentzen,68
34214,68077,Eglingen,68
34215,68078,Eguisheim,68
34216,68079,Elbach,68
34217,68080,Emlingen,68
34218,68081,Saint-Bernard,68
34219,68082,Ensisheim,68
34220,68083,Eschbach-au-Val,68
34221,68084,Eschentzwiller,68
34222,68085,Eteimbes,68
34223,68086,Falkwiller,68
34224,68087,Feldbach,68
34225,68088,Feldkirch,68
34226,68089,Fellering,68
34227,68090,Ferrette,68
34228,68091,Fessenheim,68
34229,68092,Fislis,68
34230,68093,Flaxlanden,68
34231,68094,Folgensbourg,68
34232,68095,Fortschwihr,68
34233,68096,Franken,68
34234,68097,Fréland,68
34235,68098,Friesen,68
34236,68099,Frœningen,68
34237,68100,Fulleren,68
34238,68101,Galfingue,68
34239,68102,Geishouse,68
34240,68103,Geispitzen,68
34241,68104,Geiswasser,68
34242,68105,Gildwiller,68
34243,68106,Goldbach-Altenbach,68
34244,68107,Gommersdorf,68
34245,68109,Griesbach-au-Val,68
34246,68110,Grussenheim,68
34247,68111,Gueberschwihr,68
34248,68112,Guebwiller,68
34253,68113,Guémar,68
34254,68114,Guevenatten,68
34255,68115,Guewenheim,68
34256,68116,Gundolsheim,68
34257,68117,Gunsbach,68
34258,68118,Habsheim,68
34259,68119,Hagenbach,68
34260,68120,Hagenthal-le-Bas,68
34261,68121,Hagenthal-le-Haut,68
34262,68122,Hartmannswiller,68
34263,68123,Hattstatt,68
34264,68124,Hausgauen,68
34265,68125,Hecken,68
34266,68126,Hégenheim,68
34267,68127,Heidwiller,68
34268,68128,Heimersdorf,68
34269,68129,Heimsbrunn,68
34270,68130,Heiteren,68
34271,68131,Heiwiller,68
34272,68132,Helfrantzkirch,68
34273,68134,Herrlisheim-près-Colmar,68
34274,68135,Hésingue,68
34275,68136,Hettenschlag,68
34276,68137,Hindlingen,68
34277,68138,Hirsingue,68
34278,68139,Hirtzbach,68
34279,68140,Hirtzfelden,68
34280,68141,Hochstatt,68
34281,68142,Hohrod,68
34282,68143,Porte du Ried,68
34283,68144,Hombourg,68
34284,68145,Horbourg-Wihr,68
34286,68146,Houssen,68
34287,68147,Hunawihr,68
34288,68148,Hundsbach,68
34289,68149,Huningue,68
34291,68150,Husseren-les-Châteaux,68
34292,68151,Husseren-Wesserling,68
34293,68152,Illfurth,68
34294,68153,Illhaeusern,68
34295,68154,Illzach,68
34302,68155,Ingersheim,68
34303,68156,Issenheim,68
34304,68157,Jebsheim,68
34305,68158,Jettingen,68
34306,68159,Jungholtz,68
34307,68160,Kappelen,68
34308,68161,Katzenthal,68
34309,68162,Kaysersberg Vignoble,68
34310,68163,Kembs,68
34311,68165,Kiffis,68
34312,68166,Kingersheim,68
34318,68167,Kirchberg,68
34319,68168,Knœringue,68
34320,68169,Kœstlach,68
34321,68170,Kœtzingue,68
34322,68171,Kruth,68
34323,68172,Kunheim,68
34324,68173,Labaroche,68
34325,68174,Landser,68
34326,68175,Lapoutroie,68
34327,68176,Largitzen,68
34328,68177,Lautenbach,68
34329,68178,Lautenbachzell,68
34330,68179,Lauw,68
34331,68180,Leimbach,68
34332,68181,Levoncourt,68
34333,68182,Leymen,68
34334,68183,Liebenswiller,68
34335,68184,Liebsdorf,68
34336,68185,Lièpvre,68
34337,68186,Ligsdorf,68
34338,68187,Linsdorf,68
34339,68188,Linthal,68
34340,68189,Logelheim,68
34341,68190,Lucelle,68
34342,68191,Luemschwiller,68
34343,68192,Valdieu-Lutran,68
34344,68193,Luttenbach-près-Munster,68
34345,68194,Lutter,68
34346,68195,Lutterbach,68
34348,68196,Magny,68
34349,68197,Magstatt-le-Bas,68
34350,68198,Magstatt-le-Haut,68
34351,68199,Malmerspach,68
34352,68200,Manspach,68
34353,68201,Masevaux-Niederbruck,68
34354,68202,Mertzen,68
34355,68203,Merxheim,68
34356,68204,Metzeral,68
34357,68205,Meyenheim,68
34358,68207,Michelbach-le-Bas,68
34359,68208,Michelbach-le-Haut,68
34360,68209,Mittelwihr,68
34361,68210,Mittlach,68
34362,68211,Mitzach,68
34363,68212,Mœrnach,68
34364,68213,Mollau,68
34365,68214,Montreux-Jeune,68
34366,68215,Montreux-Vieux,68
34367,68216,Mooslargue,68
34368,68217,Moosch,68
34369,68218,Morschwiller-le-Bas,68
34370,68219,Le Haut Soultzbach,68
34371,68221,Muespach,68
34372,68222,Muespach-le-Haut,68
34373,68223,Muhlbach-sur-Munster,68
34374,68224,Mulhouse,68
34417,68225,Munchhouse,68
34418,68226,Munster,68
34419,68227,Muntzenheim,68
34420,68228,Munwiller,68
34421,68229,Murbach,68
34422,68230,Nambsheim,68
34423,68231,Neuf-Brisach,68
34424,68232,Neuwiller,68
34425,68234,Niederentzen,68
34426,68235,Niederhergheim,68
34427,68237,Niedermorschwihr,68
34428,68238,Niffer,68
34429,68239,Oberbruck,68
34430,68240,Illtal,68
34431,68241,Oberentzen,68
34432,68242,Oberhergheim,68
34433,68243,Oberlarg,68
34434,68244,Obermorschwihr,68
34435,68245,Obermorschwiller,68
34436,68246,Obersaasheim,68
34437,68247,Oderen,68
34438,68248,Oltingue,68
34439,68249,Orbey,68
34440,68250,Orschwihr,68
34441,68251,Osenbach,68
34442,68252,Ostheim,68
34443,68253,Ottmarsheim,68
34444,68254,Petit-Landau,68
34445,68255,Pfaffenheim,68
34446,68256,Pfastatt,68
34449,68257,Pfetterhouse,68
34450,68258,Pulversheim,68
34451,68259,Raedersdorf,68
34452,68260,Raedersheim,68
34453,68261,Rammersmatt,68
34454,68262,Ranspach,68
34455,68263,Ranspach-le-Bas,68
34456,68264,Ranspach-le-Haut,68
34457,68265,Rantzwiller,68
34458,68266,Réguisheim,68
34459,68267,Reiningue,68
34460,68268,Retzwiller,68
34461,68269,Ribeauvillé,68
34462,68270,Richwiller,68
34463,68271,Riedisheim,68
34468,68273,Riespach,68
34469,68274,Rimbach-près-Guebwiller,68
34470,68275,Rimbach-près-Masevaux,68
34471,68276,Rimbachzell,68
34472,68277,Riquewihr,68
34473,68278,Rixheim,68
34479,68279,Roderen,68
34480,68280,Rodern,68
34481,68281,Roggenhouse,68
34482,68282,Romagny,68
34483,68283,Rombach-le-Franc,68
34484,68284,Roppentzwiller,68
34485,68285,Rorschwihr,68
34486,68286,Rosenau,68
34487,68287,Rouffach,68
34488,68288,Ruederbach,68
34489,68289,Ruelisheim,68
34490,68290,Rustenhart,68
34491,68291,Rumersheim-le-Haut,68
34492,68292,Saint-Amarin,68
34493,68293,Saint-Cosme,68
34494,68294,Sainte-Croix-aux-Mines,68
34495,68295,Sainte-Croix-en-Plaine,68
34496,68296,Saint-Hippolyte,68
34497,68297,Saint-Louis,68
34505,68298,Sainte-Marie-aux-Mines,68
34507,68299,Saint-Ulrich,68
34508,68300,Sausheim,68
34510,68301,Schlierbach,68
34511,68302,Schweighouse-Thann,68
34512,68303,Schwoben,68
34513,68304,Sentheim,68
34514,68305,Seppois-le-Bas,68
34515,68306,Seppois-le-Haut,68
34516,68307,Sewen,68
34517,68308,Sickert,68
34518,68309,Sierentz,68
34519,68311,Sondernach,68
34520,68312,Sondersdorf,68
34521,68313,Soppe-le-Bas,68
34522,68315,Soultz-Haut-Rhin,68
34526,68316,Soultzbach-les-Bains,68
34527,68317,Soultzeren,68
34528,68318,Soultzmatt,68
34529,68320,Spechbach,68
34530,68321,Staffelfelden,68
34531,68322,Steinbach,68
34532,68323,Steinbrunn-le-Bas,68
34533,68324,Steinbrunn-le-Haut,68
34534,68325,Steinsoultz,68
34535,68326,Sternenberg,68
34536,68327,Stetten,68
34537,68328,Storckensohn,68
34538,68329,Stosswihr,68
34539,68330,Strueth,68
34540,68331,Sundhoffen,68
34541,68332,Tagolsheim,68
34542,68333,Tagsdorf,68
34543,68334,Thann,68
34547,68335,Thannenkirch,68
34548,68336,Traubach-le-Bas,68
34549,68337,Traubach-le-Haut,68
